,line,token,lemma,error_type
820,56086,ἃ,ὅς2,2
821,56140,ᾗ,ὅς2,2
822,56155,ὧν,ὅς2,2
823,56164,ὧν,ὅς2,2
824,56280,ἀπορῶ,ἀπορέω2,2
825,56346,χρωμένους,χράω2,2
826,56418,ἧς,ὅς2,2
827,56478,ἥν,ὅς2,2
828,56560,ἃ,ὅς2,2
829,56614,οἷς,ὅς2,2
830,56667,οὓς,ὅς2,2
831,56743,ὧν,ὅς2,2
832,56976,ὅτι,ὅτι2,2
833,57024,ὧν,ὅς2,2
834,57043,ὅτι,ὅτι2,2
835,57344,οἷς,ὅς2,2
836,57392,ὧν,ὅς2,2
837,57547,θυσάμενοι,θύω2,2
838,57581,οὓς,ὅς2,2
839,57600,οὓς,ὅς2,2
840,57717,ἣν,ὅς2,2
841,57729,ὧν,ὅς2,2
842,57745,ὧν,ὅς2,2
843,57785,ὧν,ὅς2,2
844,57846,ὅτι,ὅτι2,2
845,58050,κύριοι,κύριος2,2
846,58151,ὅτι,ὅτι2,2
847,58197,ὧν,ὅς2,2
848,58292,οὓς,ὅς2,2
849,58338,ὧν,ὅς2,2
850,58365,ὧν,ὅς2,2
851,58376,ὅτι,ὅτι2,2
852,58392,ἧς,ὅς2,2
853,58463,χρῆσθαι,χράω2,2
854,58482,χρώμενοι,χράω2,2
855,58490,κύριοι,κύριος2,2
856,58576,οὓς,ὅς2,2
857,58804,ὧν,ὅς2,2
858,58866,ἣν,ὅς2,2
859,58876,ἧς,ὅς2,2
860,58911,ἣν,ὅς2,2
861,58931,ὧν,ὅς2,2
862,59064,οἷς,ὅς2,2
863,59214,ἧς,ὅς2,2
864,59380,ὧν,ὅς2,2
865,59395,ὧν,ὅς2,2
866,59411,ἀπορῆσαι,ἀπορέω2,2
867,59579,ἧς,ὅς2,2
868,59737,ὃν,ὅς2,2
869,59794,ᾗ,ὅς2,2
870,59918,ἣν,ὅς2,2
871,59961,χρωμένοις,χράω2,2
872,59999,χρωμένην,χράω2,2
873,60001,ἣν,ὅς2,2
874,60105,χρωμένους,χράω2,2
875,60484,ὧν,ὅς2,2
876,60507,ὧν,ὅς2,2
877,60520,ὅτι,ὅτι2,2
878,60563,ἃ,ὅς2,2
879,60606,κυρίους,κύριος2,2
880,60611,οἷς,ὅς2,2
881,60663,ἃ,ὅς2,2
882,60948,χρῆσθαι,χράω2,2
883,61020,οἷς,ὅς2,2
884,61165,ὅτι,ὅτι2,2
885,61195,χρώμενος,χράω2,2
886,61260,ὅτι,ὅτι2,2
887,61397,ὧν,ὅς2,2
888,61428,χρώμενοι,χράω2,2
889,61454,ὅτι,ὅτι2,2
890,61472,ἐχρῶντο,χράω2,2
891,61525,οἷς,ὅς2,2
892,61528,χρώμενοι,χράω2,2
893,61557,χρώμενοι,χράω2,2
894,61668,ὅτι,ὅτι2,2
895,61960,ὧν,ὅς2,2
896,62016,οὓς,ὅς2,2
897,62091,ὅτι,ὅτι2,2
898,62118,ὧν,ὅς2,2
899,62390,ὧν,ὅς2,2
900,62454,δεομένους,δέω2,2
901,62629,ὅτι,ὅτι2,2
902,62678,ἐδεῖτο,δέω2,2
903,62693,ᾧ,ὅς2,2
904,62696,χρώμενοι,χράω2,2
905,62712,ὧν,ὅς2,2
906,62762,κύριοι,κύριος2,2
907,62779,οἷς,ὅς2,2
908,62804,ὅτι,ὅτι2,2
909,62808,οἷς,ὅς2,2
910,62860,ὅτι,ὅτι2,2
911,62941,ὧν,ὅς2,2
912,63005,ᾗ,ὅς2,2
913,63044,ἠπόρουν,ἀπορέω2,2
914,63123,οὓς,ὅς2,2
915,63180,οὓς,ὅς2,2
916,63199,οὓς,ὅς2,2
917,63255,ἧς,ὅς2,2
918,63339,ὧν,ὅς2,2
919,63576,ἧς,ὅς2,2
920,63582,ἧς,ὅς2,2
921,63602,ὅτι,ὅτι2,2
922,63693,ὅτι,ὅτι2,2
923,63710,οὓς,ὅς2,2
924,63772,ἣν,ὅς2,2
925,63794,οὓς,ὅς2,2
926,63823,ὧν,ὅς2,2
927,63885,οἷς,ὅς2,2
928,63916,ὧν,ὅς2,2
929,63925,ᾧ,ὅς2,2
930,63948,ὃν,ὅς2,2
931,63991,ἃ,ὅς2,2
932,64035,ὧν,ὅς2,2
933,64044,οὓς,ὅς2,2
934,64118,οἷς,ὅς2,2
935,64197,ὧν,ὅς2,2
936,64222,ἃ,ὅς2,2
937,64229,κύριος,κύριος2,2
938,64247,οὓς,ὅς2,2
939,64276,ὧν,ὅς2,2
940,64293,οὓς,ὅς2,2
941,64535,ἥν,ὅς2,2
942,64621,δεῖ,δέω2,2
943,64647,οἷς,ὅς2,2
944,64694,ὅτι,ὅτι2,2
945,64702,χρῶνται,χράω2,2
946,64724,ὧν,ὅς2,2
947,64744,χρώμενον,χράω2,2
948,64931,χρῆσθαι,χράω2,2
949,64955,οὓς,ὅς2,2
950,65035,ὅτι,ὅτι2,2
951,65076,ὧν,ὅς2,2
952,65119,χρωμένους,χράω2,2
953,65159,ὅτι,ὅτι2,2
954,65171,ὧν,ὅς2,2
955,65207,ἣν,ὅς2,2
956,65211,ἣν,ὅς2,2
957,65236,ὧν,ὅς2,2
958,65294,οἷς,ὅς2,2
959,65446,ὅτι,ὅτι2,2
960,65550,ὅτι,ὅτι2,2
961,65555,χρώμενοι,χράω2,2
962,65575,ἃ,ὅς2,2
963,65612,χρῆσθαι,χράω2,2
964,65685,οἷς,ὅς2,2
965,65730,χρώμενοι,χράω2,2
966,65770,χρῆσθαι,χράω2,2
967,65778,οὓς,ὅς2,2
968,65797,χρωμένους,χράω2,2
969,65869,ᾧ,ὅς2,2
970,65897,χρωμένους,χράω2,2
971,65898,οἷς,ὅς2,2
972,65937,χρήσεις,χράω2,2
973,66057,ὧν,ὅς2,2
974,66182,οὓς,ὅς2,2
975,66212,οὓς,ὅς2,2
976,66246,οἷς,ὅς2,2
977,66283,ὃν,ὅς2,2
978,66348,ἀπῄει,ἄπειμι2,2
979,66431,ὃν,ὅς2,2
980,66459,οἷς,ὅς2,2
981,66584,οὓς,ὅς2,2
982,66592,ἃ,ὅς2,2
983,66628,ὅτι,ὅτι2,2
984,66633,ὃν,ὅς2,2
985,66645,ὃν,ὅς2,2
986,66657,ἀπορεῖν,ἀπορέω2,2
987,66717,οὓς,ὅς2,2
988,66761,ὧν,ὅς2,2
989,66818,ὃν,ὅς2,2
990,66872,ἃ,ὅς2,2
991,66887,ᾧ,ὅς2,2
992,66999,οὓς,ὅς2,2
993,67080,οἷς,ὅς2,2
994,67081,χρῆσθαι,χράω2,2
995,67116,ᾧ,ὅς2,2
996,67180,οὓς,ὅς2,2
997,67255,ὧν,ὅς2,2
998,67265,ἃ,ὅς2,2
999,67378,ᾧ,ὅς2,2
1000,67382,ὅτι,ὅτι2,2
1001,67432,ὅτι,ὅτι2,2
1002,67437,ὧν,ὅς2,2
1003,67534,ὧν,ὅς2,2
1004,67634,ὅτι,ὅτι2,2
1005,67695,ἣν,ὅς2,2
1006,67717,χρώμενος,χράω2,2
1007,67733,ὧν,ὅς2,2
1008,67751,οὓς,ὅς2,2
1009,67955,ὧν,ὅς2,2
1010,67971,ὅτι,ὅτι2,2
1011,68175,ὅτι,ὅτι2,2
1012,68190,ὅτι,ὅτι2,2
1013,68353,ὧν,ὅς2,2
1014,68435,ἧς,ὅς2,2
1015,68503,ἧς,ὅς2,2
1016,68533,οἷς,ὅς2,2
1017,68582,ὧν,ὅς2,2
1018,68665,οἷς,ὅς2,2
1019,68692,ὅτι,ὅτι2,2
1020,68720,ὧν,ὅς2,2
1021,68792,ὧν,ὅς2,2
1022,68820,ὧν,ὅς2,2
1023,68926,ἃ,ὅς2,2
1024,68956,ἐδέοντό,δέω2,2
1025,68997,ὧν,ὅς2,2
1026,69037,οἷς,ὅς2,2
1027,69043,δεῖ,δέω2,2
1028,69207,ὧν,ὅς2,2
1029,69382,ὧν,ὅς2,2
1030,69521,ὅτι,ὅτι2,2
1031,69590,ᾧ,ὅς2,2
1032,69622,ὧν,ὅς2,2
1033,69825,ἃ,ὅς2,2
1034,70052,παριόντων,πάρειμι2,2
1035,70117,ὅτι,ὅτι2,2
1036,70219,παριόντας,πάρειμι2,2
1037,70231,ἃ,ὅς2,2
1038,70239,ὧν,ὅς2,2
1039,70264,οὓς,ὅς2,2
1040,70503,ἀπορήσει,ἀπορέω2,2
1041,70603,ὧν,ὅς2,2
1042,70659,ἣν,ὅς2,2
1043,70752,ᾧ,ὅς2,2
1044,70808,οἷς,ὅς2,2
1045,70861,δέομαι,δέω2,2
1046,70874,ὧν,ὅς2,2
1047,70965,ἃ,ὅς2,2
1048,70988,χρῆσθαι,χράω2,2
1049,70995,πιστότερα,πιστός2,2
1050,70998,ὧν,ὅς2,2
1051,71007,ὧν,ὅς2,2
1052,71030,ὅτι,ὅτι2,2
1053,71038,οὓς,ὅς2,2
1054,71100,ὅτι,ὅτι2,2
1055,71135,ὅτι,ὅτι2,2
1056,71184,ἃ,ὅς2,2
1057,71255,οἷς,ὅς2,2
1058,71259,ᾧ,ὅς2,2
1059,71297,ὅτι,ὅτι2,2
1060,71360,χρῆσθαι,χράω2,2
1061,71400,οἷς,ὅς2,2
1062,71480,δεῖ,δέω2,2
1063,71500,ἃ,ὅς2,2
1064,71538,πιστὸς,πιστός2,2
1065,71587,ὧν,ὅς2,2
1066,71683,οὓς,ὅς2,2
1067,71740,οὓς,ὅς2,2
1068,71776,κύριοι,κύριος2,2
1069,71789,χρῆσθαι,χράω2,2
1070,71899,ὅτι,ὅτι2,2
1071,71918,δεόμενον,δέω2,2
1072,71928,ὧν,ὅς2,2
1073,71959,ὧν,ὅς2,2
1074,71964,ἃ,ὅς2,2
1075,71965,δεῖ,δέω2,2
1076,72167,ὅτι,ὅτι2,2
1077,72191,ὅτι,ὅτι2,2
1078,72234,ὧν,ὅς2,2
1079,72242,ὧν,ὅς2,2
1080,72353,οὓς,ὅς2,2
1081,72475,δεῖ,δέω2,2
1082,72498,ὧν,ὅς2,2
1083,72519,ὅτι,ὅτι2,2
1084,72684,ὧν,ὅς2,2
1085,73138,ὧν,ὅς2,2
1086,73164,ὧν,ὅς2,2
1087,73179,οἷς,ὅς2,2
1088,73255,ὧν,ὅς2,2
1089,73269,ὅτι,ὅτι2,2
1090,73278,χρωμένοις,χράω2,2
1091,73297,ὧν,ὅς2,2
1092,73302,πιστοὺς,πιστός2,2
1093,73329,ὧν,ὅς2,2
1094,73378,ὧν,ὅς2,2
1095,73439,ὧν,ὅς2,2
1096,73456,ἃ,ὅς2,2
1097,73470,ἧς,ὅς2,2
1098,73547,ὅτι,ὅτι2,2
1099,73777,χρῆσθαι,χράω2,2
1100,73797,ὧν,ὅς2,2
1101,73826,χρῆσθαι,χράω2,2
1102,73874,χρῆσθαι,χράω2,2
1103,73880,ὧν,ὅς2,2
1104,73987,ὧν,ὅς2,2
1105,74008,χρῶ,χράω2,2
1106,74097,ἃ,ὅς2,2
1107,74110,ὅτι,ὅτι2,2
1108,74156,οἷς,ὅς2,2
1109,74199,ὅτι,ὅτι2,2
1110,74516,ὅτι,ὅτι2,2
1111,74567,ὅτι,ὅτι2,2
1112,74628,ὅτι,ὅτι2,2
1113,74742,ὅτι,ὅτι2,2
1114,74743,δεῖ,δέω2,2
1115,74829,ὅτι,ὅτι2,2
1116,74994,ἧς,ὅς2,2
1117,75007,ὅτι,ὅτι2,2
1118,75101,δεῖται,δέω2,2
1119,75118,ἀπορῶ,ἀπορέω2,2
1120,75137,ὧν,ὅς2,2
1121,75375,ὃν,ὅς2,2
1122,75407,ὃν,ὅς2,2
1123,75590,ὅτι,ὅτι2,2
1124,75609,ὅτι,ὅτι2,2
1125,75612,δεῖ,δέω2,2
1126,75692,ὧν,ὅς2,2
1127,75737,ἃ,ὅς2,2
1128,75740,ὅτι,ὅτι2,2
1129,75850,ἧς,ὅς2,2
1130,75907,δεῖ,δέω2,2
1131,75913,ὅτι,ὅτι2,2
1132,75940,ἃ,ὅς2,2
1133,75945,ὧν,ὅς2,2
1134,76031,ὀξύτατοι,ὀξύς2,2
1135,76063,ἃ,ὅς2,2
1136,76084,κύριος,κύριος2,2
1137,76245,δέον,δέω2,2
1138,76346,ἃ,ὅς2,2
1139,76354,ἃ,ὅς2,2
1140,76355,δεῖ,δέω2,2
1141,76521,οὓς,ὅς2,2
1142,76525,παριόντες,πάρειμι2,2
1143,76541,χρῆσθαι,χράω2,2
1144,76639,χρωμένοις,χράω2,2
1145,76848,πιστῶς,πιστός2,2
1146,76879,χρωμένοις,χράω2,2
1147,76880,οἷς,ὅς2,2
1148,76902,οἷς,ὅς2,2
1149,76976,οὓς,ὅς2,2
1150,77063,ὧν,ὅς2,2
1151,77123,ὅτι,ὅτι2,2
1152,77138,κύριος,κύριος2,2
1153,77165,κύριοι,κύριος2,2
1154,77299,ὅτι,ὅτι2,2
1155,77336,χρῆσθαι,χράω2,2
1156,77381,ἃ,ὅς2,2
1157,77512,ἃ,ὅς2,2
1158,77574,δεῖ,δέω2,2
1159,77584,ἀπορεῖν,ἀπορέω2,2
1160,77586,ὅτι,ὅτι2,2
1161,77638,ἣν,ὅς2,2
1162,77654,ἃ,ὅς2,2
1163,77694,ὅτι,ὅτι2,2
1164,77707,ὅτι,ὅτι2,2
1165,77745,ἀπορήσεις,ἀπορέω2,2
1166,77835,ὧν,ὅς2,2
1167,77850,χρώμενος,χράω2,2
1168,77890,ὧν,ὅς2,2
1169,77924,ὅτι,ὅτι2,2
1170,78015,ὧν,ὅς2,2
1171,78056,χρῆσθαι,χράω2,2
1172,78065,ὧν,ὅς2,2
1173,78073,ἃ,ὅς2,2
1174,78088,ἐρᾷς,ἐράω2,2
1175,78096,ὧν,ὅς2,2
1176,78212,ὧν,ὅς2,2
1177,78373,ὅτι,ὅτι2,2
1178,78400,ἐδεήθην,δέω2,2
1179,78731,ὧν,ὅς2,2
1180,78783,ὧν,ὅς2,2
1181,78821,ἧς,ὅς2,2
1182,78898,οἷς,ὅς2,2
1183,78961,οἷς,ὅς2,2
1184,79132,ὃν,ὅς2,2
1185,79240,ὧν,ὅς2,2
1186,79268,θύων,θύω2,2
1187,79312,θύειν,θύω2,2
1188,79384,ἃ,ὅς2,2
1189,79556,ἃ,ὅς2,2
1190,79565,ἃ,ὅς2,2
1191,79725,χρῶ,χράω2,2
1192,79804,ὧν,ὅς2,2
1193,79809,ὧν,ὅς2,2
1194,79884,πιστότερον,πιστός2,2
1195,80032,δεόμενος,δέω2,2
1196,80034,δεῖσθαι,δέω2,2
1197,80095,χρήσει,χράω2,2
1198,80224,χρῆσθαι,χράω2,2
1199,80422,ὄγκον,ὄγκος2,2
1200,80632,ὧν,ὅς2,2
1201,80644,οὓς,ὅς2,2
1202,80714,ὧν,ὅς2,2
1203,80726,χρῶ,χράω2,2
1204,80755,χρῆσθαι,χράω2,2
1205,80891,χρῶ,χράω2,2
1206,80897,ὧν,ὅς2,2
1207,81128,ὧν,ὅς2,2
1208,81134,ὧν,ὅς2,2
1209,81372,ὧν,ὅς2,2
1210,81390,ἧς,ὅς2,2
1211,81436,χρώμενος,χράω2,2
1212,81475,ὅτι,ὅτι2,2
1213,81576,ὅτι,ὅτι2,2
1214,81696,δεῖ,δέω2,2
1215,81756,οἷς,ὅς2,2
1216,81759,χρωμένους,χράω2,2
1217,81949,ὅτι,ὅτι2,2
1218,81951,χρώμενοι,χράω2,2
1219,82002,ὅτι,ὅτι2,2
1220,82267,ἀπορῶ,ἀπορέω2,2
1221,82579,ἧς,ὅς2,2
1222,82629,ἧς,ὅς2,2
1223,82688,ἧς,ὅς2,2
1224,82708,χρώμενοι,χράω2,2
1225,82935,ὅτι,ὅτι2,2
1226,83094,ὅτι,ὅτι2,2
1227,83174,δεομένους,δέω2,2
1228,83223,ὅτι,ὅτι2,2
1229,83224,δεῖ,δέω2,2
1230,83306,κύριον,κύριος2,2
1231,83419,ἔθυον,θύω2,2
1232,83453,ὧν,ὅς2,2
1233,83656,χρωμένους,χράω2,2
1234,83715,ἀπορήσωσι,ἀπορέω2,2
1235,83797,χρήσεις,χράω2,2
1236,83801,δεομένοις,δέω2,2
1237,83813,ὅτι,ὅτι2,2
1238,83926,ἧς,ὅς2,2
1239,84005,χρῆσθαι,χράω2,2
1240,84060,οἷς,ὅς2,2
1241,84121,οἷς,ὅς2,2
1242,84220,ὧν,ὅς2,2
1243,84227,ὧν,ὅς2,2
1244,84471,ὅτι,ὅτι2,2
1245,84488,οἷς,ὅς2,2
1246,84551,ἔδεον,δέω2,2
1247,84587,οἷς,ὅς2,2
1248,84597,οἷς,ὅς2,2
1249,84675,οὓς,ὅς2,2
1250,84718,ἣν,ὅς2,2
1251,84760,ἧς,ὅς2,2
1252,84885,ὧν,ὅς2,2
1253,84936,ἀπορεῖν,ἀπορέω2,2
1254,85033,ὧν,ὅς2,2
1255,85135,ὅτι,ὅτι2,2
1256,85165,ὅτι,ὅτι2,2
1257,85179,χρῆσθαι,χράω2,2
1258,85249,ὧν,ὅς2,2
1259,85279,ἣν,ὅς2,2
1260,85309,οὓς,ὅς2,2
1261,85412,ὅτι,ὅτι2,2
1262,85449,οἷς,ὅς2,2
1263,85459,χρώμενοι,χράω2,2
1264,85788,οὓς,ὅς2,2
1265,86067,χρωμένοις,χράω2,2
1266,86321,οὓς,ὅς2,2
1267,86341,οἷς,ὅς2,2
1268,86359,ὧν,ὅς2,2
1269,86490,ὧν,ὅς2,2
1270,86553,ὅτι,ὅτι2,2
1271,86741,ὧν,ὅς2,2
1272,86840,οἷς,ὅς2,2
1273,86924,ὧν,ὅς2,2
1274,86932,οἷς,ὅς2,2
1275,86937,ὧν,ὅς2,2
1276,87031,οἷς,ὅς2,2
1277,87052,δεηθεὶς,δέω2,2
1278,87055,ὧν,ὅς2,2
1279,87083,οὓς,ὅς2,2
1280,87107,ἃ,ὅς2,2
1281,87127,ὅτι,ὅτι2,2
1282,87150,ἃ,ὅς2,2
1283,87353,ὅτι,ὅτι2,2
1284,87382,ὃν,ὅς2,2
1285,87601,ὅτι,ὅτι2,2
1286,87655,ὅτι,ὅτι2,2
1287,87657,δεηθεὶς,δέω2,2
1288,87748,ὧν,ὅς2,2
1289,87842,χρῆν,χράω2,2
1290,87868,ᾧ,ὅς2,2
1291,88076,ὅτι,ὅτι2,2
1292,88090,χρωμένους,χράω2,2
1293,88101,χρωμένων,χράω2,2
1294,88176,ὅτι,ὅτι2,2
1295,88194,ὅτι,ὅτι2,2
1296,88212,ὅτι,ὅτι2,2
1297,88404,ὧν,ὅς2,2
1298,88429,ὧν,ὅς2,2
1299,88480,ὅτι,ὅτι2,2
1300,88484,δεομένοις,δέω2,2
1301,88745,δεῖ,δέω2,2
1302,88763,ὅτι,ὅτι2,2
1303,89093,ὧν,ὅς2,2
1304,89119,ὧν,ὅς2,2
1305,89189,ὅτι,ὅτι2,2
1306,89224,ὧν,ὅς2,2
1307,89366,ὧν,ὅς2,2
1308,89423,ὧν,ὅς2,2
1309,89487,ἧς,ὅς2,2
1310,89571,ὅτι,ὅτι2,2
1311,89615,ὧν,ὅς2,2
1312,89741,ὅτι,ὅτι2,2
1313,89923,ὅτι,ὅτι2,2
1314,89992,ὧν,ὅς2,2
1315,90032,ὅτι,ὅτι2,2
1316,90066,ὅτι,ὅτι2,2
1317,90076,ὧν,ὅς2,2
1318,90130,οἷς,ὅς2,2
1319,90157,ὅτι,ὅτι2,2
1320,90179,οἷς,ὅς2,2
1321,90258,ὅτι,ὅτι2,2
1322,90453,ὅτι,ὅτι2,2
1323,90614,παριὼν,πάρειμι2,2
1324,90687,ἀπιών,ἄπειμι2,2
1325,90730,ὧν,ὅς2,2
1326,90739,ὅτι,ὅτι2,2
1327,90940,ἐδέοντό,δέω2,2
1328,91064,ὧν,ὅς2,2
1329,91070,ὧν,ὅς2,2
1330,91148,ἃ,ὅς2,2
1331,91157,ὅτι,ὅτι2,2
1332,91187,ὧν,ὅς2,2
1333,91383,ὅτι,ὅτι2,2
1334,91406,πιστὸν,πιστός2,2
1335,91447,ὅτι,ὅτι2,2
1336,91575,πιστὸν,πιστός2,2
1337,91726,ὅτι,ὅτι2,2
1338,91776,ὅτι,ὅτι2,2
1339,91855,ὧν,ὅς2,2
1340,91912,ᾧ,ὅς2,2
1341,91957,ἐρῶσι,ἐράω2,2
1342,91960,ὧν,ὅς2,2
1343,91975,ὅτι,ὅτι2,2
1344,92076,ὅτι,ὅτι2,2
1345,92132,ὧν,ὅς2,2
1346,92239,ἐρᾶν,ἐράω2,2
1347,92273,ὅτι,ὅτι2,2
1348,92408,ὧν,ὅς2,2
1349,92425,ἧς,ὅς2,2
1350,92469,ὧν,ὅς2,2
1351,92475,ὅτι,ὅτι2,2
1352,92489,παριόντες,πάρειμι2,2
1353,92503,ὧν,ὅς2,2
1354,92543,ἃ,ὅς2,2
1355,92556,ὧν,ὅς2,2
1356,92572,ὧν,ὅς2,2
1357,92635,ὅτι,ὅτι2,2
1358,92710,οὓς,ὅς2,2
1359,92722,ὅτι,ὅτι2,2
1360,92759,ἣν,ὅς2,2
1361,92868,ὅτι,ὅτι2,2
1362,92884,ὧν,ὅς2,2
1363,92898,ὧν,ὅς2,2
1364,92913,χρωμένους,χράω2,2
1365,92928,ὧν,ὅς2,2
1366,92999,ὅτι,ὅτι2,2
1367,93002,παριόντων,πάρειμι2,2
1368,93005,ἃ,ὅς2,2
1369,93109,ὅτι,ὅτι2,2
1370,93136,ὧν,ὅς2,2
1371,93163,οἷς,ὅς2,2
1372,93179,ὅτι,ὅτι2,2
1373,93237,παριόντων,πάρειμι2,2
1374,93281,χρωμένην,χράω2,2
1375,93291,ὅτι,ὅτι2,2
1376,93300,ὅτι,ὅτι2,2
1377,93330,ὅτι,ὅτι2,2
1378,93378,ὧν,ὅς2,2
1379,93392,ἃ,ὅς2,2
1380,93398,ὧν,ὅς2,2
1381,93455,χρῆσθαι,χράω2,2
1382,93514,ὅτι,ὅτι2,2
1383,93544,ὧν,ὅς2,2
1384,93752,ἣν,ὅς2,2
1385,93824,ὧν,ὅς2,2
1386,93877,ἃ,ὅς2,2
1387,93934,οἷς,ὅς2,2
1388,94003,δεομένοις,δέω2,2
1389,94067,ὧν,ὅς2,2
1390,94076,ὧν,ὅς2,2
1391,94180,ὧν,ὅς2,2
1392,94215,οἷς,ὅς2,2
1393,94424,ὧν,ὅς2,2
1394,94491,ἃ,ὅς2,2
1395,94492,δεῖ,δέω2,2
1396,94514,οἷς,ὅς2,2
1397,94527,ὧν,ὅς2,2
1398,94528,δεόμενοι,δέω2,2
1399,94596,ὧν,ὅς2,2
1400,94597,δεῖ,δέω2,2
1401,94603,ὧν,ὅς2,2
1402,94636,ὧν,ὅς2,2
1403,94740,χρωμένους,χράω2,2
1404,94914,ὧν,ὅς2,2
1405,94915,ἀπορῶ,ἀπορέω2,2
1406,95012,ὅτι,ὅτι2,2
1407,95049,ὅτι,ὅτι2,2
1408,95090,ὅτι,ὅτι2,2
1409,95313,οἷς,ὅς2,2
1410,95478,χρώμεθα,χράω2,2
1411,95511,χρώμεθα,χράω2,2
1412,95817,χρώμεθα,χράω2,2
1413,95820,ὧν,ὅς2,2
1414,95838,οἷς,ὅς2,2
1415,95851,οὓς,ὅς2,2
1416,95861,πιστοτάτους,πιστός2,2
1417,95942,οἷς,ὅς2,2
1418,95949,χρώμεθα,χράω2,2
1419,95962,οἷς,ὅς2,2
1420,96070,ὅτι,ὅτι2,2
1421,96085,ἣν,ὅς2,2
1422,96311,ἀπορεῖν,ἀπορέω2,2
1423,96342,ἃ,ὅς2,2
1424,96346,δεῖ,δέω2,2
1425,96446,ἧς,ὅς2,2
1426,96461,ὧν,ὅς2,2
1427,96473,ὅτι,ὅτι2,2
1428,96509,δέομαι,δέω2,2
1429,96558,ὅτι,ὅτι2,2
1430,96664,ὅτι,ὅτι2,2
1431,96708,ἣν,ὅς2,2
1432,96732,χρώμενοι,χράω2,2
1433,96736,οἷς,ὅς2,2
1434,96739,οἷς,ὅς2,2
1435,96829,ἧς,ὅς2,2
1436,96855,χρῆσθαι,χράω2,2
1437,96935,ἃ,ὅς2,2
1438,96936,δεῖ,δέω2,2
1439,97132,ἣν,ὅς2,2
1440,97212,ὅτι,ὅτι2,2
1441,97352,ὧν,ὅς2,2
1442,97371,ὧν,ὅς2,2
1443,97384,ὧν,ὅς2,2
1444,97804,ἧς,ὅς2,2
1445,97981,ὧν,ὅς2,2
1446,98058,ἃ,ὅς2,2
1447,98143,ἐπιδεῖν,ἐπιδέω2,2
1448,98174,ὧν,ὅς2,2
1449,98238,ὧν,ὅς2,2
1450,98249,ὅτι,ὅτι2,2
1451,98266,ὅτι,ὅτι2,2
1452,98272,χρωμένους,χράω2,2
1453,98440,ὧν,ὅς2,2
1454,98662,ἥν,ὅς2,2
1455,98721,ὧν,ὅς2,2
1456,98809,οὓς,ὅς2,2
1457,98820,οἷς,ὅς2,2
1458,98844,ἧς,ὅς2,2
1459,98862,ὅτι,ὅτι2,2
1460,98870,ἐρᾶν,ἐράω2,2
1461,98877,χρωμένους,χράω2,2
1462,99114,ὧν,ὅς2,2
1463,99237,ὧν,ὅς2,2
1464,99257,οἷς,ὅς2,2
1465,99262,ὧν,ὅς2,2
1466,99288,ἧς,ὅς2,2
1467,99354,ὧν,ὅς2,2
1468,99378,οὓς,ὅς2,2
1469,99468,ἐρῶσι,ἐράω2,2
1470,99484,ὅτι,ὅτι2,2
1471,99508,ἃ,ὅς2,2
1472,99542,ὧν,ὅς2,2
1473,99598,ὅτι,ὅτι2,2
1474,99611,lt,,1
1475,99613,gtκεῖνοι,,1
1476,99818,ἥν,ὅς2,2
1477,99830,χρωμένους,χράω2,2
1478,99901,ὧν,ὅς2,2
1479,99968,ἃ,ὅς2,2
1480,99976,ὅτι,ὅτι2,2
1481,100160,ὅν,ὅς2,2
1482,100175,οἷς,ὅς2,2
1483,100380,ὅτι,ὅτι2,2
1484,100502,δεομένοις,δέω2,2
1485,100564,ὧν,ὅς2,2
1486,100612,ὅτι,ὅτι2,2
1487,100621,ᾗ,ὅς2,2
1488,100637,χρῆσθαι,χράω2,2
1489,100674,ὅτι,ὅτι2,2
1490,100865,ἀπορήσομεν,ἀπορέω2,2
1491,100987,ἃ,ὅς2,2
1492,100994,ὅτι,ὅτι2,2
1493,101266,ὧν,ὅς2,2
1494,101494,χρώμενον,χράω2,2
1495,101508,ὧν,ὅς2,2
1496,101556,ἣν,ὅς2,2
1497,101574,ἣν,ὅς2,2
1498,101581,ὄγκον,ὄγκος2,2
1499,101605,ὧν,ὅς2,2
1500,101630,ἃ,ὅς2,2
1501,101684,ὧν,ὅς2,2
1502,101732,οἷς,ὅς2,2
1503,101754,ὧν,ὅς2,2
1504,101846,ὅτι,ὅτι2,2
1505,101877,ἣν,ὅς2,2
1506,101890,ὅτι,ὅτι2,2
1507,101896,πιστοὺς,πιστός2,2
1508,101911,ὧν,ὅς2,2
1509,102110,ὧν,ὅς2,2
1510,102113,δεόμενος,δέω2,2
1511,102165,ἣν,ὅς2,2
1512,102227,ὧν,ὅς2,2
1513,102298,ὅτι,ὅτι2,2
1514,102343,ὅτι,ὅτι2,2
1515,102448,δέονται,δέω2,2
1516,102475,ὅτι,ὅτι2,2
1517,102478,ὧν,ὅς2,2
1518,102479,δεῖ,δέω2,2
1519,102493,ὧν,ὅς2,2
1520,102582,οὓς,ὅς2,2
1521,102608,δεομένους,δέω2,2
1522,102662,χρωμένους,χράω2,2
1523,102838,ὅτι,ὅτι2,2
1524,102956,ὅτι,ὅτι2,2
1525,102975,χρώμενοι,χράω2,2
1526,103059,προσεδέησεν,προσδέω2,2
1527,103063,χρώμενοι,χράω2,2
1528,103075,ὅτι,ὅτι2,2
