,Unnamed: 0,n,token,lemma,pos
48643,48643,28,ἐνταῦθα,ἐνταῦθα,d--------
48644,48644,29,παρῆσαν,πάρειμι,v3piia---
48645,48645,30,πολλοί,πολύς,a-p---mn-
48646,48646,31,.,.,u--------
48647,48647,1,θυομένῳ,θύω2,v-sppemd-
48648,48648,2,δὲ,δέ,g--------
48649,48649,3,πάλιν,πάλιν,d--------
48650,48650,4,εἰς,εἰς,r--------
48651,48651,5,τρὶς,τρίς,d--------
48652,48652,6,ἐπὶ,ἐπί,r--------
48653,48653,7,τῇ,ὅς,d--------
48654,48654,8,ἀφόδῳ,ἄφοδος,n-s---fd-
48655,48655,9,οὐκ,οὐ,d--------
48656,48656,10,ἐγίγνετο,γίγνομαι,v3siie---
48657,48657,11,τὰ,ὁ,l-p---na-
48658,48658,12,ἱερά,ἱερός,a-p---na-
48659,48659,13,.,.,u--------
48660,48660,14,ἐκ,ἐκ,r--------
48661,48661,15,τούτου,οὗτος,p-s---ng-
48662,48662,16,χαλεπῶς,χαλεπός,d--------
48663,48663,17,εἶχον,ἔχω,v3piia---
48664,48664,18,οἱ,ὁ,l-p---mn-
48665,48665,19,στρατιῶται,στρατιώτης,n-p---mn-
48666,48666,20,·,·,u--------
48667,48667,21,καὶ,καί,d--------
48668,48668,22,γὰρ,γάρ,g--------
48669,48669,23,τὰ,ὁ,l-p---na-
48670,48670,24,ἐπιτήδεια,ἐπιτήδειος,a-p---na-
48671,48671,25,ἐπέλιπεν,ἐπιλείπω,v3saia---
48672,48672,26,ἃ,ὅς2,p-p---na-
48673,48673,27,ἔχοντες,ἔχω,v-pppamn-
48674,48674,28,ἦλθον,ἔρχομαι,v1saia---
48675,48675,29,",",",",u--------
48676,48676,30,καὶ,καί,c--------
48677,48677,31,ἀγορὰ,ἀγορά,n-s---fn-
48678,48678,32,οὐδεμία,οὐδείς,a-s---fn-
48679,48679,33,πω,πω,g--------
48680,48680,34,παρῆν,πάρειμι,v3siia---
48681,48681,35,.,.,u--------
48682,48682,1,ἐκ,ἐκ,r--------
48683,48683,2,τούτου,οὗτος,p-s---ng-
48684,48684,3,ξυνελθόντων,συνέρχομαι,v-papamg-
48685,48685,4,εἶπε,λέγω,v3saia---
48686,48686,5,πάλιν,πάλιν,d--------
48687,48687,6,Ξενοφῶν,Ξενοφῶν,n-s---mn-
48688,48688,7,·,·,u--------
48689,48689,8,ὦ,ὦ,i--------
48690,48690,9,ἄνδρες,ἀνήρ,n-p---mv-
48691,48691,10,",",",",u--------
48692,48692,11,ἐπὶ,ἐπί,r--------
48693,48693,12,μὲν,μέν,g--------
48694,48694,13,τῇ,ὁ,l-s---fd-
48695,48695,14,πορείᾳ,πορεία,n-s---fd-
48696,48696,15,",",",",u--------
48697,48697,16,ὡς,ὡς,c--------
48698,48698,17,ὁρᾶτε,ὁράω,v2ppma---
48699,48699,18,",",",",u--------
48700,48700,19,τὰ,ὁ,l-p---na-
48701,48701,20,ἱερὰ,ἱερός,a-p---na-
48702,48702,21,οὔπω,οὔπω,d--------
48703,48703,22,γίγνεται,γίγνομαι,v3spie---
48704,48704,23,·,·,u--------
48705,48705,24,τῶν,ὅς,p-p---ng-
48706,48706,25,δʼ,δέ,g--------
48707,48707,26,ἐπιτηδείων,ἐπιτήδειος,a-p---ng-
48708,48708,27,ὁρῶ,ὁράω,v1spia---
48709,48709,28,ὑμᾶς,ὑμεῖς,p2p---ma-
48710,48710,29,δεομένους,δέω2,v-pppema-
48711,48711,30,·,·,u--------
48712,48712,31,ἀνάγκη,ἀνάγκη,n-s---fn-
48713,48713,32,οὖν,οὖν,g--------
48714,48714,33,μοι,ἐγώ,p-s---md-
48715,48715,34,δοκεῖ,δοκέω,v3spia---
48716,48716,35,εἶναι,εἰμί,v--pna---
48717,48717,36,θύεσθαι,θύω2,v--pne---
48718,48718,37,περὶ,περί,r--------
48719,48719,38,αὐτοῦ,αὐτός,d--------
48720,48720,39,τούτου,οὗτος,p-s---ng-
48721,48721,40,.,.,u--------
48722,48722,1,ἀναστάς,ἀνίστημι,v-sapamn-
48723,48723,2,τις,τις,p-s---mn-
48724,48724,3,εἶπε,λέγω,v3saia---
48725,48725,4,·,·,u--------
48726,48726,5,καὶ,καί,d--------
48727,48727,6,εἰκότως,εἰκός,d--------
48728,48728,7,ἄρα,ἄρα,g--------
48729,48729,8,ἡμῖν,ἡμεῖς,p-p---md-
48730,48730,9,οὐ,οὐ,d--------
48731,48731,10,γίγνεται,γίγνομαι,v3spie---
48732,48732,11,τὰ,ὁ,l-p---na-
48733,48733,12,ἱερά,ἱερός,a-p---na-
48734,48734,13,·,·,u--------
48735,48735,14,ὡς,ὡς,d--------
48736,48736,15,γὰρ,γάρ,g--------
48737,48737,16,ἐγὼ,ἐγώ,p-s---mn-
48738,48738,17,ἀπὸ,ἀπό,r--------
48739,48739,18,τοῦ,ὁ,l-s---mg-
48740,48740,19,αὐτομάτου,αὐτόματος,n-s---mg-
48741,48741,20,χθὲς,χθές,a-s---na-
48742,48742,21,ἥκοντος,ἥκω,v-sppamg-
48743,48743,22,πλοίου,πλοῖον,n-s---ng-
48744,48744,23,ἤκουσά,ἀκούω,v1saia---
48745,48745,24,τινος,τις,p-s---mg-
48746,48746,25,ὅτι,ὅτι2,c--------
48747,48747,26,Κλέανδρος,Κλέανδρος,n-s---mn-
48748,48748,27,ὁ,ὁ,l-s---mn-
48749,48749,28,ἐκ,ἐκ,r--------
48750,48750,29,Βυζαντίου,Βυζάντιον,n-s---ng-
48751,48751,30,ἁρμοστὴς,ἁρμοστής,n-s---mn-
48752,48752,31,μέλλει,μέλλω,v3spia---
48753,48753,32,ἥξειν,ἥκω,v--fna---
48754,48754,33,πλοῖα,πλοῖον,n-p---na-
48755,48755,34,καὶ,καί,d--------
48756,48756,35,τριήρεις,τριήρης,n-p---fa-
48757,48757,36,ἔχων,ἔχω,v-sppamn-
48758,48758,37,.,.,u--------
48759,48759,1,ἐκ,ἐκ,r--------
48760,48760,2,τούτου,οὗτος,p-s---ng-
48761,48761,3,δὲ,δέ,g--------
48762,48762,4,ἀναμένειν,ἀναμένω,v--pna---
48763,48763,5,μὲν,μέν,g--------
48764,48764,6,πᾶσιν,πᾶς,a-p---md-
48765,48765,7,ἐδόκει,δοκέω,v3siia---
48766,48766,8,·,·,u--------
48767,48767,9,ἐπὶ,ἐπί,r--------
48768,48768,10,δὲ,δέ,g--------
48769,48769,11,τὰ,ὁ,l-p---na-
48770,48770,12,ἐπιτήδεια,ἐπιτήδειος,v-prpena-
48771,48771,13,ἀνάγκη,ἀνάγκη,n-s---fn-
48772,48772,14,ἦν,εἰμί,v3siia---
48773,48773,15,ἐξιέναι,ἐξίημι,v--pna---
48774,48774,16,.,.,u--------
48775,48775,17,καὶ,καί,d--------
48776,48776,18,ἐπὶ,ἐπί,r--------
48777,48777,19,τούτῳ,οὗτος,p-s---nd-
48778,48778,20,πάλιν,πάλιν,d--------
48779,48779,21,ἐθύετο,θύω2,v3siie---
48780,48780,22,εἰς,εἰς,r--------
48781,48781,23,τρίς,τρίς,d--------
48782,48782,24,",",",",u--------
48783,48783,25,καὶ,καί,d--------
48784,48784,26,οὐκ,οὐ,d--------
48785,48785,27,ἐγίγνετο,γίγνομαι,v3siie---
48786,48786,28,τὰ,ὁ,l-p---na-
48787,48787,29,ἱερά,ἱερός,a-p---na-
48788,48788,30,.,.,u--------
48789,48789,31,καὶ,καί,d--------
48790,48790,32,ἤδη,ἤδη,d--------
48791,48791,33,καὶ,καί,d--------
48792,48792,34,ἐπὶ,ἐπί,r--------
48793,48793,35,σκηνὴν,σκηνή,n-s---fa-
48794,48794,36,ἰόντες,εἶμι,v-pppamn-
48795,48795,37,τὴν,ὁ,l-s---fa-
48796,48796,38,Ξενοφῶντος,Ξενοφῶν,n-s---mg-
48797,48797,39,ἔλεγον,λέγω,v3piia---
48798,48798,40,ὅτι,ὅτι2,c--------
48799,48799,41,οὐκ,οὐ,d--------
48800,48800,42,ἔχοιεν,ἔχω,v3ppoa---
48801,48801,43,τὰ,ὁ,l-p---na-
48802,48802,44,ἐπιτήδεια,ἐπιτήδειος,a-p---na-
48803,48803,45,.,.,u--------
48804,48804,46,ὁ,ὁ,l-s---mn-
48805,48805,47,δʼ,δέ,g--------
48806,48806,48,οὐκ,οὐ,d--------
48807,48807,49,ἂν,ἄν,g--------
48808,48808,50,ἔφη,φημί,v3siia---
48809,48809,51,ἐξαγαγεῖν,ἐξάγω,v--ana---
48810,48810,52,μὴ,μή,d--------
48811,48811,53,γιγνομένων,γίγνομαι,v-pppemg-
48812,48812,54,τῶν,ὁ,l-p---mg-
48813,48813,55,ἱερῶν,ἱερός,a-p---mg-
48814,48814,56,.,.,u--------
48815,48815,1,καὶ,καί,d--------
48816,48816,2,πάλιν,πάλιν,d--------
48817,48817,3,τῇ,ὅς,d--------
48818,48818,4,ὑστεραίᾳ,ὑστεραῖος,a-s---fd-
48819,48819,5,ἐθύετο,θύω2,v3siie---
48820,48820,6,",",",",u--------
48821,48821,7,καὶ,καί,c--------
48822,48822,8,σχεδόν,σχεδόν,d--------
48823,48823,9,τι,τι,d--------
48824,48824,10,πᾶσα,πᾶς,a-s---fn-
48825,48825,11,ἡ,ὁ,l-s---fn-
48826,48826,12,στρατιὰ,στρατιά,n-s---fn-
48827,48827,13,διὰ,διά,r--------
48828,48828,14,τὸ,ὁ,l-s---na-
48829,48829,15,μέλειν,μέλω,v--pna---
48830,48830,16,ἅπασιν,ἅπας,a-p---md-
48831,48831,17,ἐκυκλοῦντο,κυκλόω,v3piie---
48832,48832,18,περὶ,περί,r--------
48833,48833,19,τὰ,ὁ,l-p---na-
48834,48834,20,ἱερά,ἱερός,a-p---na-
48835,48835,21,·,·,u--------
48836,48836,22,τὰ,ὁ,l-p---na-
48837,48837,23,δὲ,δέ,g--------
48838,48838,24,θύματα,θῦμα,n-p---na-
48839,48839,25,ἐπελελοίπει,ἐπιλείπω,v3spia---
48840,48840,26,.,.,u--------
48841,48841,27,οἱ,ὁ,p-p---mn-
48842,48842,28,δὲ,δέ,g--------
48843,48843,29,στρατηγοὶ,στρατηγός,n-p---mn-
48844,48844,30,ἐξῆγον,ἐξάγω,v3piia---
48845,48845,31,μὲν,μέν,g--------
48846,48846,32,οὔ,οὐ,d--------
48847,48847,33,",",",",u--------
48848,48848,34,συνεκάλεσαν,συγκαλέω,v3paia---
48849,48849,35,δέ,δέ,g--------
48850,48850,36,.,.,u--------
48851,48851,1,εἶπεν,λέγω,v3saia---
48852,48852,2,οὖν,οὖν,g--------
48853,48853,3,Ξενοφῶν,Ξενοφῶν,n-s---mn-
48854,48854,4,·,·,u--------
48855,48855,5,ἴσως,ἴσος,d--------
48856,48856,6,οἱ,ὁ,l-p---mn-
48857,48857,7,πολέμιοι,πολέμιος,a-p---mn-
48858,48858,8,συνειλεγμένοι,συλλέγω,v-prpemn-
48859,48859,9,εἰσὶ,εἰμί,v3ppia---
48860,48860,10,καὶ,καί,d--------
48861,48861,11,ἀνάγκη,ἀνάγκη,n-s---fn-
48862,48862,12,μάχεσθαι,μάχομαι,v--pne---
48863,48863,13,·,·,u--------
48864,48864,14,εἰ,εἰ,c--------
48865,48865,15,οὖν,οὖν,g--------
48866,48866,16,καταλιπόντες,καταλείπω,v-papamn-
48867,48867,17,τὰ,ὁ,l-p---na-
48868,48868,18,σκεύη,σκεῦος,n-p---na-
48869,48869,19,ἐν,ἐν,r--------
48870,48870,20,τῷ,τῷ,d--------
48871,48871,21,ἐρυμνῷ,ἐρυμνός,n-s---md-
48872,48872,22,χωρίῳ,χωρίον,n-s---nd-
48873,48873,23,ὡς,ὡς,c--------
48874,48874,24,εἰς,εἰς,r--------
48875,48875,25,μάχην,μάχη,n-s---fa-
48876,48876,26,παρεσκευασμένοι,παρασκευάζω,v-prpemn-
48877,48877,27,ἴοιμεν,εἶμι,v1paoa---
48878,48878,28,",",",",u--------
48879,48879,29,ἴσως,ἴσος,d--------
48880,48880,30,ἂν,ἄν,g--------
48881,48881,31,τὰ,ὁ,l-p---na-
48882,48882,32,ἱερὰ,ἱερόν,n-p---na-
48883,48883,33,προχωροίη,προχωρέω,v3spoa---
48884,48884,34,ἡμῖν,ἡμεῖς,p-p---md-
48885,48885,35,.,.,u--------
48886,48886,1,ἀκούσαντες,ἀκούω,v-papamn-
48887,48887,2,δʼ,δέ,g--------
48888,48888,3,οἱ,ὁ,l-p---mn-
48889,48889,4,στρατιῶται,στρατιώτης,n-p---mn-
48890,48890,5,ἀνέκραγον,ἀνακράζω,v3paia---
48891,48891,6,",",",",u--------
48892,48892,7,ὡς,ὡς,c--------
48893,48893,8,οὐδὲν,οὐδείς,p-s---na-
48894,48894,9,δέον,δέω2,v3piia---
48895,48895,10,εἰς,εἰς,r--------
48896,48896,11,τὸ,ὁ,l-s---na-
48897,48897,12,χωρίον,χωρίον,n-s---na-
48898,48898,13,ἄγειν,ἄγω,v--pna---
48899,48899,14,",",",",u--------
48900,48900,15,ἀλλὰ,ἀλλά,c--------
48901,48901,16,θύεσθαι,θύω2,v--pne---
48902,48902,17,ὡς,ὡς,d--------
48903,48903,18,τάχιστα,ταχύς,a-p---na-
48904,48904,19,.,.,u--------
48905,48905,20,καὶ,καί,d--------
48906,48906,21,πρόβατα,πρόβατον,n-p---na-
48907,48907,22,μὲν,μέν,g--------
48908,48908,23,οὐκέτι,οὐκέτι,d--------
48909,48909,24,ἦν,εἰμί,v3siia---
48910,48910,25,",",",",u--------
48911,48911,26,βοῦς,βοῦς,n-p---ma-
48912,48912,27,δὲ,δέ,g--------
48913,48913,28,ὑπὸ,ὑπό,r--------
48914,48914,29,ἁμάξης,ἄμαξα,n-s---fg-
48915,48915,30,πριάμενοι,πρίασθαι,v-pppemn-
48916,48916,31,ἐθύοντο,θύω2,v3piie---
48917,48917,32,·,·,u--------
48918,48918,33,καὶ,καί,d--------
48919,48919,34,Ξενοφῶν,Ξενοφῶν,n-s---mn-
48920,48920,35,Κλεάνορος,Κλεάνωρ,n-s---mg-
48921,48921,36,ἐδεήθη,δέω2,v3saip---
48922,48922,37,τοῦ,ὁ,l-s---mg-
48923,48923,38,Ἀρκάδος,Ἀρκάς,n-s---mg-
48924,48924,39,προθυμεῖσθαι,προθυμέομαι,v--pne---
48925,48925,40,",",",",u--------
48926,48926,41,εἴ,εἰ,c--------
48927,48927,42,τι,τι,d--------
48928,48928,43,ἐν,ἐν,r--------
48929,48929,44,τούτῳ,οὗτος,p-s---nd-
48930,48930,45,εἴη,εἰμί,v3spoa---
48931,48931,46,.,.,u--------
48932,48932,47,ἀλλʼ,ἀλλά,d--------
48933,48933,48,οὐδʼ,οὐδέ,p-p---mn-
48934,48934,49,ὣς,ὡς,d--------
48935,48935,50,ἐγένοντο,γίγνομαι,v3paim---
48936,48936,51,.,.,u--------
48937,48937,1,Νέων,Νέων,n-s---mn-
48938,48938,2,δὲ,δέ,g--------
48939,48939,3,ἦν,εἰμί,v3siia---
48940,48940,4,μὲν,μέν,g--------
48941,48941,5,στρατηγὸς,στρατηγός,n-s---mn-
48942,48942,6,κατὰ,κατά,r--------
48943,48943,7,τὸ,ὁ,l-s---na-
48944,48944,8,Χειρισόφου,Χειρίσοφος,n-s---mg-
48945,48945,9,μέρος,μέρος,n-s---na-
48946,48946,10,",",",",u--------
48947,48947,11,ἐπεὶ,ἐπεί,c--------
48948,48948,12,δὲ,δέ,g--------
48949,48949,13,ἑώρα,ὁράω,v3siia---
48950,48950,14,τοὺς,ὁ,l-p---ma-
48951,48951,15,ἀνθρώπους,ἄνθρωπος,n-p---ma-
48952,48952,16,ὡς,ὡς,c--------
48953,48953,17,εἶχον,ἔχω,v3piia---
48954,48954,18,δεινῶς,δεινός,d--------
48955,48955,19,τῇ,ὅς,d--------
48956,48956,20,ἐνδείᾳ,ἔνδεια,n-s---fd-
48957,48957,21,",",",",u--------
48958,48958,22,βουλόμενος,βούλομαι,v-sppemn-
48959,48959,23,αὐτοῖς,αὐτός,p-p---md-
48960,48960,24,χαρίζεσθαι,χαρίζω,v--pne---
48961,48961,25,",",",",u--------
48962,48962,26,εὑρών,εὑρίσκω,v-sapamn-
48963,48963,27,τινα,τις,p-s---ma-
48964,48964,28,ἄνθρωπον,ἄνθρωπος,n-s---ma-
48965,48965,29,Ἡρακλεώτην,Ἡρακλεώτης,n-s---ma-
48966,48966,30,",",",",u--------
48967,48967,31,ὃς,ὅς,p-s---mn-
48968,48968,32,ἔφη,φημί,v3siia---
48969,48969,33,κώμας,κώμη,n-p---fa-
48970,48970,34,ἐγγὺς,ἐγγύς,d--------
48971,48971,35,εἰδέναι,οἶδα,v--rna---
48972,48972,36,ὅθεν,ὅθεν,d--------
48973,48973,37,εἴη,εἰμί,v3spoa---
48974,48974,38,λαβεῖν,λαμβάνω,v--ana---
48975,48975,39,τὰ,ὁ,l-p---na-
48976,48976,40,ἐπιτήδεια,ἐπιτήδειος,d--------
48977,48977,41,",",",",u--------
48978,48978,42,ἐκήρυξε,κηρύσσω,v3saia---
48979,48979,43,τὸν,ὁ,l-s---ma-
48980,48980,44,βουλόμενον,βούλομαι,v-sppema-
48981,48981,45,ἰέναι,εἶμι,v--pna---
48982,48982,46,ἐπὶ,ἐπί,r--------
48983,48983,47,τὰ,ὁ,l-p---na-
48984,48984,48,ἐπιτήδεια,ἐπιτήδειος,a-p---na-
48985,48985,49,",",",",u--------
48986,48986,50,ὡς,ὡς,c--------
48987,48987,51,ἡγεμόνος,ἡγεμών,n-s---mg-
48988,48988,52,ἐσομένου,εἰμί,v-sppemg-
48989,48989,53,.,.,u--------
48990,48990,54,ἐξέρχονται,ἐξέρχομαι,v3ppie---
48991,48991,55,δὴ,δή,g--------
48992,48992,56,σὺν,σύν,r--------
48993,48993,57,δορατίοις,δοράτιον,a-p---md-
48994,48994,58,καὶ,καί,d--------
48995,48995,59,ἀσκοῖς,ἀσκέω,l-p---md-
48996,48996,60,καὶ,καί,d--------
48997,48997,61,θυλάκοις,θύλακος,n-p---md-
48998,48998,62,καὶ,καί,d--------
48999,48999,63,ἄλλοις,ἄλλος,a-p---md-
49000,49000,64,ἀγγείοις,ἀγγεῖον,a-p---md-
49001,49001,65,εἰς,εἰς,r--------
49002,49002,66,δισχιλίους,δισχίλιοι,a-p---ma-
49003,49003,67,ἀνθρώπους,ἄνθρωπος,n-p---ma-
49004,49004,68,.,.,u--------
49005,49005,1,ἐπειδὴ,ἐπεί,c--------
49006,49006,2,δὲ,δέ,g--------
49007,49007,3,ἦσαν,εἰμί,v3piia---
49008,49008,4,ἐν,ἐν,r--------
49009,49009,5,ταῖς,ὁ,l-p---fd-
49010,49010,6,κώμαις,κώμη,n-p---fd-
49011,49011,7,καὶ,καί,d--------
49012,49012,8,διεσπείροντο,διασπείρω,v3piie---
49013,49013,9,ὡς,ὡς,d--------
49014,49014,10,ἐπὶ,ἐπί,r--------
49015,49015,11,τὸ,ὁ,l-s---na-
49016,49016,12,λαμβάνειν,λαμβάνω,v--pna---
49017,49017,13,",",",",u--------
49018,49018,14,ἐπιπίπτουσιν,ἐπιπίπτω,v3ppia---
49019,49019,15,αὐτοῖς,αὐτός,p-p---md-
49020,49020,16,οἱ,ὁ,l-p---mn-
49021,49021,17,Φαρναβάζου,Φαρνάβαζος,n-s---mg-
49022,49022,18,ἱππεῖς,ἱππεύς,n-p---mn-
49023,49023,19,πρῶτοι,πρῶτος,a-p---mn-
49024,49024,20,·,·,u--------
49025,49025,21,βεβοηθηκότες,βοηθέω,v-prpamn-
49026,49026,22,γὰρ,γάρ,g--------
49027,49027,23,ἦσαν,εἰμί,v3piia---
49028,49028,24,τοῖς,ὁ,l-p---md-
49029,49029,25,Βιθυνοῖς,Βιθυνός,n-p---md-
49030,49030,26,",",",",u--------
49031,49031,27,βουλόμενοι,βούλομαι,v-pppemn-
49032,49032,28,σὺν,σύν,r--------
49033,49033,29,τοῖς,ὁ,l-p---md-
49034,49034,30,Βιθυνοῖς,Βιθυνός,n-p---md-
49035,49035,31,",",",",u--------
49036,49036,32,εἰ,εἰ,c--------
49037,49037,33,δύναιντο,δύναμαι,v3ppoe---
49038,49038,34,",",",",u--------
49039,49039,35,ἀποκωλῦσαι,ἀποκωλύω,v--ana---
49040,49040,36,τοὺς,ὁ,l-p---ma-
49041,49041,37,Ἕλληνας,Ἕλλην,n-p---ma-
49042,49042,38,μὴ,μή,d--------
49043,49043,39,ἐλθεῖν,ἔρχομαι,v--ana---
49044,49044,40,εἰς,εἰς,r--------
49045,49045,41,τὴν,ὁ,l-s---fa-
49046,49046,42,Φρυγίαν,Φρυγία,n-s---fa-
49047,49047,43,·,·,u--------
49048,49048,44,οὗτοι,οὗτος,p-p---mn-
49049,49049,45,οἱ,ὁ,l-p---mn-
49050,49050,46,ἱππεῖς,ἱππεύς,n-p---ma-
49051,49051,47,ἀποκτείνουσι,ἀποκτείνω,v3ppia---
49052,49052,48,τῶν,ὁ,l-p---mg-
49053,49053,49,ἀνδρῶν,ἀνήρ,n-p---mg-
49054,49054,50,οὐ,οὐ,d--------
49055,49055,51,μεῖον,μείων,a-s---nac
49056,49056,52,πεντακοσίους,πεντακόσιοι,a-p---ma-
49057,49057,53,·,·,u--------
49058,49058,54,οἱ,ὁ,p-p---mn-
49059,49059,55,δὲ,δέ,g--------
49060,49060,56,λοιποὶ,λοιπός,a-p---mn-
49061,49061,57,ἐπὶ,ἐπί,r--------
49062,49062,58,τὸ,ὁ,l-s---na-
49063,49063,59,ὄρος,ὄρος,n-s---na-
49064,49064,60,ἀνέφυγον,ἀναφεύγω,v3paia---
49065,49065,61,.,.,u--------
49066,49066,1,ἐκ,ἐκ,r--------
49067,49067,2,τούτου,οὗτος,p-s---ng-
49068,49068,3,ἀπαγγέλλει,ἀπαγγέλλω,v3spia---
49069,49069,4,τις,τις,p-s---mn-
49070,49070,5,ταῦτα,οὗτος,p-p---na-
49071,49071,6,τῶν,ὁ,l-p---mg-
49072,49072,7,ἀποφευγόντων,ἀποφεύγω,v-pppamg-
49073,49073,8,εἰς,εἰς,r--------
49074,49074,9,τὸ,ὁ,l-s---na-
49075,49075,10,στρατόπεδον,στρατόπεδον,n-s---na-
49076,49076,11,.,.,u--------
49077,49077,12,καὶ,καί,d--------
49078,49078,13,ὁ,ὁ,l-s---mn-
49079,49079,14,Ξενοφῶν,Ξενοφῶν,n-s---mn-
49080,49080,15,",",",",u--------
49081,49081,16,ἐπεὶ,ἐπεί,c--------
49082,49082,17,οὐκ,οὐ,d--------
49083,49083,18,ἐγεγένητο,γίγνομαι,v3slie---
49084,49084,19,τὰ,ὁ,l-p---na-
49085,49085,20,ἱερὰ,ἱερόν,n-p---na-
49086,49086,21,ταύτῃ,οὗτος,d--------
49087,49087,22,τῇ,ὅς,d--------
49088,49088,23,ἡμέρᾳ,ἡμέρα,n-s---fd-
49089,49089,24,",",",",u--------
49090,49090,25,λαβὼν,λαμβάνω,v-sapamn-
49091,49091,26,βοῦν,βοῦς,n-s---fa-
49092,49092,27,ὑπὸ,ὑπό,r--------
49093,49093,28,ἁμάξης,ἄμαξα,n-s---fg-
49094,49094,29,ʽοὐ,,d--------
49095,49095,30,γὰρ,γάρ,g--------
49096,49096,31,ἦν,εἰμί,v3siia---
49097,49097,32,ἄλλα,ἄλλος,a-p---nn-
49098,49098,33,ἱερεῖἀ,,n-p---nn-
49099,49099,34,",",",",u--------
49100,49100,35,σφαγιασάμενος,σφαγιάζω,v-sppemn-
49101,49101,36,ἐβοήθει,βοηθέω,v3siia---
49102,49102,37,καὶ,καί,d--------
49103,49103,38,οἱ,ὁ,l-p---mn-
49104,49104,39,ἄλλοι,ἄλλος,a-p---mn-
49105,49105,40,οἱ,ὁ,l-p---mn-
49106,49106,41,μέχρι,μέχρι,r--------
49107,49107,42,τριάκοντα,τριάκοντα,a--------
49108,49108,43,ἐτῶν,ἔτος,n-p---ng-
49109,49109,44,ἅπαντες,ἅπας,a-p---mn-
49110,49110,45,.,.,u--------
49111,49111,1,καὶ,καί,d--------
49112,49112,2,ἀναλαβόντες,ἀναλαμβάνω,v-papamn-
49113,49113,3,τοὺς,ὁ,l-p---ma-
49114,49114,4,λοιποὺς,λοιπός,a-p---ma-
49115,49115,5,ἄνδρας,ἀνήρ,n-p---ma-
49116,49116,6,εἰς,εἰς,r--------
49117,49117,7,τὸ,ὁ,l-s---na-
49118,49118,8,στρατόπεδον,στρατόπεδον,n-s---na-
49119,49119,9,ἀφικνοῦνται,ἀφικνέομαι,v3ppie---
49120,49120,10,.,.,u--------
49121,49121,11,καὶ,καί,d--------
49122,49122,12,ἤδη,ἤδη,d--------
49123,49123,13,μὲν,μέν,g--------
49124,49124,14,ἀμφὶ,ἀμφί,r--------
49125,49125,15,ἡλίου,ἥλιος,n-s---mg-
49126,49126,16,δυσμὰς,δυσμή,n-p---fa-
49127,49127,17,ἦν,εἰμί,v3siia---
49128,49128,18,καὶ,καί,d--------
49129,49129,19,οἱ,ὁ,l-p---mn-
49130,49130,20,Ἕλληνες,Ἕλλην,n-p---mn-
49131,49131,21,μάλʼ,μάλα,d--------
49132,49132,22,ἀθύμως,ἄθυμος,d--------
49133,49133,23,ἔχοντες,ἔχω,v-pppamn-
49134,49134,24,ἐδειπνοποιοῦντο,δειπνοποιέω,v3piie---
49135,49135,25,",",",",u--------
49136,49136,26,καὶ,καί,d--------
49137,49137,27,ἐξαπίνης,ἐξαίφνης,d--------
49138,49138,28,διὰ,διά,r--------
49139,49139,29,τῶν,ὁ,l-p---ng-
49140,49140,30,λασίων,λάσιος,a-p---ng-
49141,49141,31,τῶν,ὁ,l-p---ng-
49142,49142,32,Βιθυνῶν,Βιθυνός,a-p---ng-
49143,49143,33,τινες,τις,p-p---mn-
49144,49144,34,ἐπιγενόμενοι,ἐπιγίγνομαι,v-papmmn-
49145,49145,35,τοῖς,ὁ,l-p---md-
49146,49146,36,προφύλαξι,προφύλαξ,n-p---md-
49147,49147,37,τοὺς,ὁ,l-p---ma-
49148,49148,38,μὲν,μέν,g--------
49149,49149,39,κατέκαινον,κατακαίνω,v3piia---
49150,49150,40,τοὺς,ὁ,l-p---ma-
49151,49151,41,δὲ,δέ,g--------
49152,49152,42,ἐδίωξαν,διώκω,v3paia---
49153,49153,43,μέχρι,μέχρι,r--------
49154,49154,44,εἰς,εἰς,r--------
49155,49155,45,τὸ,ὁ,l-s---na-
49156,49156,46,στρατόπεδον,στρατόπεδον,n-s---na-
49157,49157,47,.,.,u--------
49158,49158,1,καὶ,καί,d--------
49159,49159,2,κραυγῆς,κραυγή,n-s---fg-
49160,49160,3,γενομένης,γίγνομαι,v-sapmfg-
49161,49161,4,εἰς,εἰς,r--------
49162,49162,5,τὰ,ὁ,l-p---na-
49163,49163,6,ὅπλα,ὅπλον,n-p---na-
49164,49164,7,πάντες,πᾶς,a-p---mn-
49165,49165,8,ἔδραμον,τρέχω,v3paia---
49166,49166,9,οἱ,ὁ,l-p---mn-
49167,49167,10,Ἕλληνες,Ἕλλην,n-p---mn-
49168,49168,11,·,·,u--------
49169,49169,12,καὶ,καί,d--------
49170,49170,13,διώκειν,διώκω,v--pna---
49171,49171,14,μὲν,μέν,g--------
49172,49172,15,καὶ,καί,d--------
49173,49173,16,κινεῖν,κινέω,v--pna---
49174,49174,17,τὸ,ὁ,l-s---na-
49175,49175,18,στρατόπεδον,στρατόπεδον,n-s---na-
49176,49176,19,νυκτὸς,νύξ,n-s---fg-
49177,49177,20,οὐκ,οὐ,d--------
49178,49178,21,ἀσφαλὲς,ἀσφαλής,a-s---na-
49179,49179,22,ἐδόκει,δοκέω,v3siia---
49180,49180,23,εἶναι,εἰμί,v--pna---
49181,49181,24,·,·,u--------
49182,49182,25,δασέα,δασύς,a-p---nn-
