,line,token,lemma
5636,69987,ἐπικυμαίνειν,
5637,69993,συμμεμῖξαι,
5638,69998,βάρβαροι,βάρβαρος
5639,70007,μέσα,μέσος
5640,70029,ἐκφανέντα,
5641,70038,βεβῶτα,βαίνω
5642,70043,λαμπροῖς,λαμπρός
5643,70044,καταπεφραγμένον,
5644,70047,συνεσπειραμένοις,
5645,70052,παρατεταγμένοις,παρατάσσω
5646,70079,γενναιότατοι,γενναῖος
5647,70095,περισπαίροντες,
5648,70125,ῥᾴδιον,ῥᾴδιος
5649,70127,ἀλλʼ,ἀλλά
5650,70130,τροχοὶ,τροχός
5651,70134,τοσούτοις,τοσοῦτος
5652,70138,καταλαμβανόμενοι,καταλαμβάνω
5653,70145,ἐξήλλοντο,ἐξάλλομαι
5654,70159,θήλειαν,θάλλω
5655,70165,νεοτόκον,
5656,70186,μετακαλοῦντες,
5657,70190,συνεστώσης,συνίστημι
5658,70209,νωθρὸν,νωθρός
5659,70239,προσφθονοῦντα,
5660,70266,ἐσήμανεν,σημαίνω
5661,70271,κινδυνεῦον,κινδυνεύω
5662,70274,καθʼ,καθά
5663,70305,ἀνηγορευμένος,
5664,70314,πλούτους,πλοῦτος
5665,70320,φιλοτιμούμενος,φιλοτιμέομαι
5666,70366,Φαΰλλου,
5667,70413,Βαβυλωνίαν,Βαβυλώνιος
5668,70416,ἐπʼ,ἐπί
5669,70436,νάφθα,νάφθα
5670,70442,πόρρω,πρόσω
5671,70478,ἀέρα,ἀήρ
5672,70479,συνεκκαίειν,
5673,70489,βάρβαροι,βάρβαρος
5674,70497,στενωπὸν,στενωπός
5675,70498,ἐλαφρῶ,
5676,70501,κατεψέκασαν,
5677,70504,ἐπʼ,ἐπί
5678,70509,βεβρεγμένοις,
5679,70517,πρώτων,πρῶτος
5680,70519,ἁψαμένων,ἅπτω
5681,70544,Ἀθηνοφάνης,
5682,70550,λουτρὸν,λουτρόν
5683,70569,λουτρῶνι,
5684,70571,παιδαρίου,παιδάριον
5685,70575,εὐτελοῦς,εὐτελής
5686,70578,γελοίου,γέλοιος
5687,70608,ἅψηται,ἅπτω
5688,70612,κατασβεσθῇ,
5689,70625,”,
5690,70631,παιδαρίου,παιδάριον
5691,70643,ἐξήνθησε,
5692,70650,κατεσχέθη,κατέχω
5693,70669,ἀγγεῖα,ἀγγεῖον
5694,70672,λουτρὸν,λουτρόν
5695,70694,παιδὸς,παῖς
5696,70711,ἀνασῴζοντες,
5697,70725,τραγῳδούμενον,
5698,70738,ἀπʼ,ἀπό
5699,70739,αὐτομάτου,αὐτόματος
5700,70740,λάμψαι,
5701,70765,ἐπερχόμενα,ἐπέρχομαι
5702,70768,ἄλλοις,ἄλλος
5703,70780,πνευματικὴν,
5704,70786,κεκτημένοις,κτάομαι
5705,70787,ἀθροιζόμενα,ἀθροίζω
5706,70789,πυριγονοῦντα,
5707,70805,ὑπορρεῖ,ὑπορρέω
5708,70814,πυριγόνον,
5709,70821,Βαβυλωνία,Βαβυλώνιος
5710,70828,κριθὰς,κριθή
5711,70850,ἀσκῶν,ἄσκη
5712,70862,φιλοκαλῶν,
5713,70870,περιπάτους,περίπατος
5714,70874,ἄλλων,ἄλλος
5715,70879,κιττὸν,κισσός
5716,70886,ἀλλʼ,ἀλλά
5717,70896,πυρώδης,πυρώδης
5718,70900,φιλόψυχρος,
5719,70915,δύσκολοι,δύσκολος
5720,70916,κατηγορήσουσιν,κατηγορέω
5721,70920,Σούσων,Σοῦσα
5722,70925,βασιλείοις,βασίλειον
5723,70926,τετρακισμύρια,τετρακισμύριοι
5724,70942,Ἑρμιονικῆς,Ἑρμιονικός
5725,70947,συγκειμένης,σύγκειμαι
5726,70951,δέκα,δέκα
5727,70962,φυλαττούσης,φυλάσσω
5728,70976,ἁλουργῶν,ἁλουργής
5729,70978,διʼ,διά
5730,70979,ἐλαίου,ἔλαιον
5731,70981,λευκοῦ,λευκόν
5732,70995,στίλβουσαν,
5733,70998,Δείνων,Δείνων
5734,71012,ἄλλων,ἄλλος
5735,71022,ἐκβεβαιουμένους,
5736,71038,δυσεμβόλου,
5737,71042,γενναιοτάτων,γενναῖος
5738,71048,ἐπεφεύγεἰ,
5739,71049,γίγνεταί,γίγνομαι
5740,71050,τινος,τις
5741,71051,περιόδου,
5742,71056,ἡγεμὼν,ἡγεμών
5743,71063,Λυκίου,Λύκιος
5744,71073,παιδὸς,παῖς
5745,71084,καθηγεμὼν,
5746,71097,ἁλισκομένων,ἁλίσκομαι
5747,71132,ὀρικοῖς,
5748,71135,πεντακισχιλίαις,πεντακισχίλιοι
5749,71136,καμήλοις,κάμηλος
5750,71156,ἔμψυχον,ἔμψυχος
5751,71161,σε,σύ
5752,71173,κείμενον,κεῖμαι
5753,71174,παρέλθωμεν,
5754,71184,”,
5755,71196,βουλόμενος,βούλομαι
5756,71216,πρῶτον,πρῶτος
5757,71220,οὐρανίσκον,
5758,71243,στεροῖντο,στερέω
5759,71255,καθήμενον,κάθημαι
5760,71267,τινὰ,τις
5761,71289,εὐδοκιμοῦσα,
5762,71291,Θαῒς,Θαΐς
5763,71300,Ἀττική,Ἀττικός
5764,71305,ἐπαινοῦσα,ἐπαινέω
5765,71337,πεπλανημένη,
5766,71355,κωμάσασα,
5767,71359,κατακαύσαντος,
5768,71367,ἅψασα,ἅπτω
5769,71380,ναυμάχων,ναύμαχος
5770,71382,πεζομάχων,
5771,71413,ἐπισπασθεὶς,
5772,71421,λαμπάδα,λαμπάς
5773,71426,ἑπόμενοι,ἕπομαι
5774,71437,Μακεδόνων,Μακεδών
5775,71439,πυνθανόμενοι,πυνθάνομαι
5776,71450,προσέχοντός,
5777,71458,βαρβάροις,βάρβαρος
5778,71492,μεγαλοδωρότατος,
5779,71507,μεθʼ,μετά
5780,71509,μόνης,μόνος
5781,71524,ἡγούμενος,ἡγέομαι
5782,71531,ἐπιδειξάμενος,ἐπιδείκνυμι
5783,71544,παρʼ,παρά
5784,71545,ἡμῖν,ἡμεῖς
5785,71552,”,
5786,71559,κενοῦ,κενός
5787,71566,ἐγὼ,ἐγώ
5788,71568,σοι,σύ
5789,71570,ἀκράτου,ἄκρατος
5790,71571,προπίομαι,
5791,71573,”,
5792,71578,Μακεδόνων,Μακεδών
5793,71588,κτήνους,κτῆνος
5794,71603,πυθόμενος,πύθω
5795,71610,“,
5796,71619,πρόσθες,προστίθημι
5797,71644,Φωκίωνι,
5798,71657,διωθοῖτο,
5799,71661,Σεραπίωνι,
5800,71666,τινὶ,τις
5801,71668,οὐδὲν,οὐδείς
5802,71672,μηδὲν,μηδείς
5803,71683,ἄλλοις,ἄλλος
5804,71694,ἐμοὶ,ἐγώ
5805,71699,”,
5806,71715,Πρωτέᾳ,
5807,71717,τινι,τις
5808,71724,ἀμούσων,ἄμουσος
5809,71753,πρῶτον,πρῶτος
5810,71755,”,
5811,71772,πλούτων,πλοῦτος
5812,71774,ἡλίκον,ἡλίκος
5813,71804,ἰσοβασιλέας,
5814,71809,παρασκευάζεις,
5815,71816,”,
5816,71838,συναναγινώσκοντος,
5817,71855,Μαζαίου,
5818,71860,Δαρείῳ,Δαρεῖος
5819,71862,παιδὶ,παῖς
5820,71869,παραιτούμενος,παραιτέομαι
5821,71881,εἷς,εἷς
5822,71886,σὺ,σύ
5823,71888,πεποίηκας,ποιέω
5824,71889,Ἀλεξάνδρους,
5825,71891,”,
5826,71892,Παρμενίωνι,Παρμενίων
5827,71921,ἐπιβουλευόμενον,ἐπιβουλεύω
5828,71937,παραστρατηγεῖν,
5829,71938,ἐγκαλούσης,ἐγκαλέω
5830,71961,ἓν,εἷς
5831,71973,ἐκτετρυφηκότας,
5832,71986,Τήϊον,
5833,71990,κρηπῖσιν,κρηπίς
5834,71998,ἀπʼ,ἀπό
5835,72011,ἑκατὸν,ἑκατόν
5836,72022,λουτρὸν,λουτρόν
5837,72027,τρίπτας,
5838,72030,κατευναστὰς,
5839,72031,περιαγομένους,
5840,72036,φιλοσόφως,φιλόσοφος
5841,72042,ἠγωνισμένοι,ἀγωνίζομαι
5842,72077,“,
5843,72093,ἀσκήσειεν,
5844,72095,κράνος,κράνος
5845,72097,ἀπειθικὼς,
5846,72114,ἡμῖν,ἡμεῖς
5847,72118,ταὐτὰ,αὐτός
5848,72121,κεκρατημένοις,κρατέω
5849,72135,κυνηγεσίοις,κυνηγέσιον
5850,72145,παραγενόμενον,παραγίγνομαι
5851,72148,καταβάλλοντι,
5852,72161,ἠγώνισαι,ἀγωνίζομαι
5853,72170,Κρατερὸς,Κρατερός
5854,72187,λέοντι,λέων
5855,72226,βουλόμενοι,βούλομαι
5856,72269,καίτοι,καίτοι
5857,72275,συνήθεσι,συνήθης
5858,72289,Πευκέστᾳ,
5859,72292,μεμφόμενος,μέμφομαι
5860,72299,ἄλλοις,ἄλλος
5861,72323,σε,σύ
5862,72325,συγκυνηγετούντων,
5863,72330,δῶσι,δίδωμι
5864,72332,”,
5865,72339,τινὰς,τις
5866,72340,ἀποῦσιν,ἄπειμι
5867,72346,ἰχνεύμονα,
5868,72351,Κρατερὸς,Κρατερός
5869,72356,Πευκέστα,
5870,72360,τινος,τις
5871,72366,ἰατρὸν,ἰατρός
5872,72367,εὐχαριστῶν,εὐχαριστέω
5873,72369,Κρατεροῦ,Κρατερός
5874,72377,τέ,σύ
5875,72393,βουλομένῳ,βούλομαι
5876,72395,Κρατερὸν,Κρατερός
5877,72423,Κίσσον,
5878,72426,καταψευδομένους,καταψεύδομαι
5879,72441,Αἰγαῖος,Αἰγαῖος
5880,72451,οὐδὲν,οὐδείς
5881,72454,Τελεσίππας,
5882,72457,συνεπακολουθεῖν,
5883,72464,τίνων,τίνω
5884,72486,Εὐρύλοχε,
5885,72488,συνερῶντας,
5886,72493,πείθωμεν,πείθω
5887,72499,Τελεσίππαν,
5888,72503,ἐλευθέρας,ἐλεύθερος
5889,72514,ἐπιστολῶν,ἐπιστολή
5890,72530,Πευκέσταν,
5891,72535,Κρατεροῦ,Κρατερός
5892,72544,θεράποντος,θεράπων
5893,72549,καθεζομένου,καθέζομαι
5894,72561,προκαλεσάμενος,προκαλέω
5895,72579,θανατικὰς,
5896,72583,ὤτων,οὖς
5897,72595,φυλάττηται,φυλάσσω
5898,72599,ἀλλʼ,ἀλλά
5899,72600,ὕστερόν,ὕστερον
5900,72603,ἐξετράχυναν,
5901,72610,ἀληθῶν,ἀληθής
5902,72630,ἅτε,ἅτε
5903,72649,μαχούμενος,μάχομαι
5904,72668,μισθοφοραῖς,μισθοφορά
5905,72677,γινομένην,γίγνομαι
5906,72681,ἱππάσατο,
5907,72686,ἀπηγόρευσαν,
5908,72695,ἀνυδρίον,
5909,72699,Μακεδόνες,Μακεδών
5910,72705,ἀσκοῖς,ἀσκέω
5911,72726,κράνος,κράνος
5912,72732,τίσι,τίς
5913,72748,ποιησόμεθα,ποιέω
5914,72754,”,
5915,72790,“,
5916,72802,ἀθυμήσουσιν,
5917,72805,θεασάμενοι,θεάομαι
5918,72820,ἐμάστιζον,μαστίζω
5919,72826,διψᾶν,δίψα
5920,72848,μόνους,μόνος
5921,72851,ἑξήκοντα,ἑξήκοντα
5922,72874,ἁρμαμάξας,ἁρμάμαξα
5923,72875,ἡνιόχων,ἡνίοχος
5924,72877,διαφερομένας,
5925,72878,παρερχόμενοι,παρέρχομαι
5926,72895,κατάπλεως,κατάπλεος
5927,72898,κείμενος,κεῖμαι
5928,72920,δόντα,δίδωμι
5929,72927,τοῦτό,οὗτος
5930,72928,μοι,ἐγώ
5931,72938,δυνάμενον,δύναμαι
5932,72940,ἀλλʼ,ἀλλά
5933,72943,σοι,σύ
5934,72950,θεοὶ,θεός
5935,72959,ἐμοὺς,ἐμός
5936,72960,ἐπιεικείας,ἐπιείκεια
5937,72970,”,
5938,73001,περιέστειλε,περιστέλλω
5939,73008,διεσφενδόνησεν,
5940,73013,ταὐτὸ,αὐτός
5941,73014,καμφθέντων,
5942,73015,ἐκατέρῳ,
5943,73021,εἶτα,εἶτα
5944,73022,μεθεὶς,μεθίημι
5945,73053,Ἐξάθρην,
5946,73063,ἀκμαιοτάτης,
5947,73066,Ὑρκανίαν,Ὑρκάνιος
5948,73070,πελάγους,πέλαγος
5949,73088,οὐδὲν,οὐδείς
5950,73121,τεσσάρων,τέσσαρες
5951,73122,κόλπων,κόλπος
5952,73123,εἰσεχόντων,
5953,73128,βορειότατος,
5954,73129,οὗτός,οὗτος
5955,73136,Κάσπιον,Κάσπιος
5956,73142,βαρβάρων,βάρβαρος
5957,73143,τινὲς,τις
5958,73166,ἀποκτενεῖν,ἀποκτείνω
5959,73177,ἀναπέμψειαν,
5960,73199,λαβοῦσιν,λαμβάνω
5961,73205,Παρθικὴν,
5962,73216,βουλόμενος,βούλομαι
5963,73226,ἐξημέρωσιν,
5964,73234,ἀπόπειρά,
5965,73241,Μακεδόσι,Μακεδών
5966,73247,ἐκδιαίτησιν,
5967,73251,ἐθιζομένοις,
5968,73257,Μηδικὴν,Μηδικός
5969,73269,κάνδυν,κάνδυς
5970,73277,τινὰ,τις
5971,73279,Περσικῆς,Περσικός
5972,73283,μιξάμενος,
5973,73287,ἀτυφοτέραν,
5974,73293,σοβαρωτέραν,
5975,73303,βαρβάροις,βάρβαρος
5976,73324,Μακεδόσι,Μακεδών
5977,73336,ἔνια,ἔνιοι
5978,73350,ἔναγχος,ἔναγχος
5979,73363,ὁστέον,
5980,73364,ἀποθραυσθὲν,
5981,73380,παραμείνασαν,
5982,73398,Ὀρεξάρτην,
5983,73405,Τάναϊν,Τάναϊς
5984,73434,Κλείταρχός,Κλείταρχος
5985,73461,Θεαγγελεὺς,
5986,73476,Σάμιος,Σάμιος
5987,73504,Ἀμαζόνος,Ἀμαζών
5988,73513,Ὀνησίκριτος,Ὀνησίκριτος
5989,73519,βιβλίων,βιβλίον
5990,73541,φάναι,φαίνω
5991,73545,ἤμην,εἰμί
5992,73546,ἐγώ,ἐγώ
5993,73548,”,
5994,73555,ἀπιστῶν,ἀπιστέω
5995,73566,Μακεδόνας,Μακεδών
5996,73574,ἀπαγορεύσωσι,
5997,73589,Ὑρκανίᾳ,Ὑρκάνιος
5998,73590,μεθʼ,μετά
5999,73608,βαρβάρων,βάρβαρος
6000,73617,ἀπίωσιν,
6001,73619,ἐπιθησομένων,ἐπιτίθημι
6002,73626,ἀλλʼ,ἀλλά
6003,73630,βουλομένους,βούλομαι
6004,73633,μαρτνράμενος,
6005,73638,Μακεδόσι,Μακεδών
6006,73639,κτώμενος,κτάομαι
6007,73640,ἐγκαταλέλειπται,ἐγκαταλείπω
6008,73666,ἐξέκραγον,ἐκκράζω
6009,73696,ὡμοίου,ὁμοιόω
6010,73702,ἐκεῖνά,ἐκεῖνος
6011,73709,ἀνακράσει,
6012,73711,κοινωνίᾳ,κοινωνία
6013,73715,καταστήσεσθαι,καθίστημι
6014,73723,ἀπαίροντος,
6015,73739,ἐντρέφεσθαι,
6016,73742,ἐπιστάτας,ἐπιστάτη
6017,73757,τινι,τις
6018,73768,ὑποκειμένοις,ὑπόκειμαι
6019,73775,βάρβαροι,βάρβαρος
6020,73784,ὑπερηγάπησαν,ὑπεραγαπάω
6021,73813,συμμετακοσμούμενον,
6022,73816,Κρατερὸν,Κρατερός
6023,73827,βαρβάροις,βάρβαρος
6024,73836,Μακεδόσι,Μακεδών
6025,73860,Κρατερὸν,Κρατερός
6026,73876,Ἰνδικὴν,Ἰνδικός
6027,73900,μαινόμενον,μαίνομαι
6028,73904,συνίησιν,συνίημι
6029,73912,ἀφέληται,ἀφαιρέω
6030,73914,μηδέν,μηδείς
6031,73920,Κρατεροῦ,Κρατερός
6032,73950,ἀποκτενεῖν,ἀποκτείνω
6033,73955,ἀρξάμενον,ἄρχω
6034,73978,Μακεδόσι,Μακεδών
6035,73993,μετʼ,μετά
6036,73996,οὐδείς,οὐδείς
6037,74002,συνήθων,συνήθης
6038,74003,τινὸς,τις
6039,74047,κατʼ,κατά
6040,74060,ἀλλʼ,ἀλλά
6041,74064,σολοίκῳ,
6042,74066,παρασήμῳ,παράσημον
6043,74067,μιμούμενος,μιμέομαι
6044,74076,Παρμενίωνά,
6045,74086,μοι,ἐγώ
6046,74087,γίνου,γίγνομαι
6047,74089,”,
6048,74105,Δαμασκὸν,Δαμασκός
6049,74128,Πυδναῖον,
6050,74151,φιλότιμα,
6051,74154,παρρησιαζόμενος,παρρησιάζομαι
6052,74169,διʼ,διά
6053,74184,συνήθων,συνήθης
6054,74197,Κρατερὸν,Κρατερός
6055,74215,ταὐτὸ,αὐτός
6056,74223,τι,τις
6057,74225,ἐκπύθηται,
6058,74239,ἠγνόει,ἀγνοέω
6059,74250,μεγαλαυχίαν,μεγαλαυχία
6060,74258,προϊέμενος,προΐημι
6061,74272,ἐκαρτέρησε,καρτερέω
6062,74299,Μακεδὼν,Μακεδών
6063,74301,Λίμνος,
6064,74304,Χαλαίστρας,
6065,74360,τι,τις
6066,74366,ἐστιν̓,
6067,74376,γιγνομένου,γίγνομαι
6068,74400,προσαχθέντες,προσάγω
6069,74405,Λίμνου,
6070,74409,παρεδήλωσαν,
6071,74433,Λίμνου,
6072,74473,Λίμνον,
6073,74474,οἰομένου,οἴομαι
6074,74476,Χαλαιστραῖον,
6075,74514,ἀναπετάσαντος,
6076,74541,κατακούοντος,
6077,74544,παρατεταμένης,
6078,74552,οἰκτρὰς,οἰκτρός
6079,74572,Φιλώτα,
6080,74576,ἐπεχείρεις,ἐπιχειρέω
6081,74580,”,
6082,74597,συγκατεργασάμενον,
6083,74605,φίλων,φίλος
6084,74609,ἐξορμήσαντα,ἐξορμάω
6085,74612,τριῶν,τρεῖς
6086,74624,πρότερον,πρότερος
6087,74630,συναναιρεθέντα,
6088,74671,ἀλλʼ,ἀλλά
6089,74693,Φιλώταν,Φιλώτης
6090,74694,ἀγριώτερα,ἄγριος
6091,74696,μέντοι,μέντοι
6092,74697,συντιθέντες,συντίθημι
6093,74712,τινὶ,τις
6094,74721,μέθην,μέθη
6095,74732,ἧκόν,ἥκω
6096,74757,βουλόμενος,βούλομαι
6097,74771,τρία,τρεῖς
6098,74773,κατεσπεισμένων,
6099,74785,Ἀριστάνδρῳ,
6100,74787,Κλεομάντει,
6101,74827,μέλασιν,μέλας
6102,74828,ἱματίοις,ἱμάτιον
6103,74839,ἐκθυσάμενος,
6104,74848,τεθυκότος,
6105,74856,συρραγέντος,συναράσσω
6106,74859,Πρανίχου,
6107,74860,τινός,τις
6108,74867,Πιερίωνος,
6109,74875,ἡττημένους,ἡσσάομαι
6110,74878,βαρβάρων,βάρβαρος
6111,74905,ἀκροωμένων,ἀκροάομαι
6112,74928,βαρβάροις,βάρβαρος
6113,74932,Μακεδόνας,Μακεδών
6114,74960,“,
6115,74963,σε,σύ
6116,74985,Μακεδόνων,Μακεδών
6117,74991,ἐγένου,γίγνομαι
6118,74992,τηλικοῦτος,τηλικοῦτος
6119,74997,ἀπειπάμενος,ἀπαγορεύω
6120,75000,παροξυνθεὶς,παροξύνω
6121,75017,σὺ,σύ
6122,75023,διαστασιάζων,
6123,75024,Μακεδόνας,Μακεδών
6124,75028,”,
6125,75029,“,
6126,75030,ἀλλʼ,ἀλλά
6127,75057,ξαινομένους,
6128,75058,Μακεδόνας,Μακεδών
6129,75066,προσέλθωμεν,
6130,75068,”,
6131,75072,παρρησιαζομένου,παρρησιάζομαι
6132,75077,ἀντανισταμένων,
6133,75094,Ξενόδοχον,
6134,75096,Καρδιανὸν,
6135,75100,Ἀρτέμιον,
6136,75110,ὑμῖν,ὑμεῖς
6137,75115,Μακεδόσιν,Μακεδών
6138,75122,”,
6139,75152,βαρβάρων,βάρβαρος
6140,75155,ἀνδραπόδων,ἀνδράποδον
6141,75163,διάλευκον,διάλευκος
6142,75166,προσκυνήσουσιν,προσκυνέω
6143,75174,παρακειμένων,παράκειμαι
6144,75175,ἑνὶ,εἷς
6145,75187,ἑνὸς,εἷς
6146,75194,ἄλλων,ἄλλος
6147,75201,Μακεδονιστὶ,Μακεδονιστί
6148,75208,σύμβολον,σύμβολον
6149,75214,σαλπιγκτὴν,
6150,75225,βουλόμενον,βούλομαι
6151,75245,ὑφιέμενον,ὑφίημι
6152,75270,ἰαμβεῖα,ἰαμβεῖος
6153,75276,Ἑλλάδʼ,Ἑλλάς
6154,75285,τινος,τις
6155,75308,βρυχήματος,
6156,75321,φίλους,φίλος
6157,75324,ἑστῶτας,ἵστημι
6158,75325,ἑλκύσασθαι,
6159,75348,λαβόντων,λαμβάνω
6160,75353,παρενεγκόντων,
6161,75387,ἀποσιώπησιν,
6162,75400,Ἀριστάνδρου,
6163,75403,μάντεως,μάντις
6164,75422,καθειμαρμένων,
6165,75429,Καλλισθένην,Καλλισθένης
6166,75445,Καλλισθένης,Καλλισθένης
6167,75452,ὑποδυόμενος,
6168,75456,περιϊὼν,
6169,75467,τινὰ,τις
6170,75482,συνήθων,συνήθης
6171,75488,οὗτός,οὗτος
6172,75503,ἀνδράποδον,ἀνδράποδον
6173,75533,κεκρατημένον,κρατέω
6174,75545,πάρεδρον,πάρεδρος
6175,75564,”,
6176,75566,τισὶ,τις
6177,75574,ἐκούφισε,
6178,75583,χαυνότερον,χαῦνος
6179,75591,ἐνήρμοσε,
6180,75635,δυσχείμερα,
6181,75637,Ἑλληνικῶν,Ἑλληνικός
6182,75639,ἐναντιουμένου,ἐναντιόομαι
6183,75643,φιλονεικοῦντος,
6184,75650,σοὶ,σός
6185,75654,ψυχρότερα,ψυχρός
6186,75656,σὺ,σύ
6187,75662,διεχείμαζες,
6188,75666,τρεῖς,τρέω
6189,75667,ἐπιβεβλημένος,ἐπιβάλλω
6190,75669,κατάκεισαι,κατάκειμαι
6191,75671,”,
6192,75688,ἐλύπει,λυπέω
6193,75713,αὐτάρκη,αὐτάρκης
6194,75732,φιλοτιμούμενος,φιλοτιμέομαι
6195,75743,ἃ,ὁ
6196,75756,διωθούμενος,
6197,75771,γινομένοις,γίγνομαι
6198,75778,ἐπʼ,ἐπί
6199,75784,οὐδʼ,οὐδέ
6200,75792,παρακεκλημένων,παρακαλέω
6201,75800,ποτηρίου,ποτήριον
6202,75801,Μακεδόνας,Μακεδών
6203,75805,εὐροῆσαι,
6204,75815,στεφάνους,στέφανος
6205,75816,ἐπʼ,ἐπί
6206,75825,κατʼ,κατά
6207,75841,ἀλλʼ,ἀλλά
6208,75844,”,
6209,75845,φάναι,φαίνω
6210,75847,“,
6211,75851,ἡμῖν,ἡμεῖς
6212,75853,Μακεδόνων,Μακεδών
6213,75871,τραπόμενον,τρέπω
6214,75876,Μακεδόνων,Μακεδών
6215,75883,ἀποφήναντα,
6216,75898,πάγκακος,πάγκακος
6217,75909,Μακεδόσι,Μακεδών
6218,75925,Μακεδόσιν,Μακεδών
6219,75934,Ἕρμιππός,
6220,75937,ἀναγνώστην,
6221,75940,Στροῖβον,
6222,75947,συνέντα,συνέντης
6223,75992,προσκύνησιν,προσκύνησις
6224,75994,ἀπωσάμενος,ἀπωθέω
6225,75996,φιλοσόφως,φιλόσοφος
6226,76001,φανερῷ,φανερός
6227,76011,Μακεδόνων,Μακεδών
6228,76033,ἐκβιάσασθαι,
6229,76044,Μιτυληναῖός,
6230,76050,συμποσίῳ,συμπόσιον
6231,76053,προτεῖναί,
6232,76054,τινι,τις
6233,76060,δεξάμενον,δέχομαι
6234,76069,εἶτα,εἶτα
6235,76095,προσδιαλεγομένου,προσδιαλέγομαι
6236,76099,φιλήσοντα,φιλέω
6237,76104,προσονομαζομένου,
6238,76116,σε,σύ
6239,76121,”,
6240,76132,φθεγξάμενον,φθέγγομαι
6241,76135,“,
6242,76142,”,
6243,76144,ὑπογινομένης,
6244,76164,Ἅγνωνες,
6245,76165,ἐπεφύοντο,
6246,76196,Ἑρμόλαον,Ἑρμόλαος
6247,76204,ἀληθέσιν,ἀληθής
6248,76213,προβαλόντι,
6249,76231,Ἑρμόλαον,Ἑρμόλαος
6250,76253,καίτοι,καίτοι
6251,76256,Ἑρμόλαον,Ἑρμόλαος
6252,76257,οὐδεὶς,οὐδείς
6253,76272,Κρατερῷ,Κρατερός
6254,76277,Ἀλκέτᾳ,
6255,76290,οὐδεὶς,οὐδείς
6256,76291,συνειδείη,σύνοιδα
6257,76301,συνεπαιτιασάμενος,
6258,76303,“,
6259,76314,Μακεδόνων,Μακεδών
6260,76320,ἐγὼ,ἐγώ
6261,76324,ἐκπέμψαντας,
6262,76328,ὑποδεχομένους,ὑποδέχομαι
6263,76332,ἐμοὶ,ἐγώ
6264,76340,ἀποκαλυπτόμενος,
6265,76342,Ἀριστοτέλην,Ἀριστοτέλης
6266,76346,Καλλισθένης,Καλλισθένης
6267,76354,Ἡροῦς,Ἡρώ
6268,76357,ἀνεψιᾶς,ἀνεψιά
6269,76383,ἑπτὰ,ἑπτά
6270,76404,Ἰνδίαν,Ἴνδιος
6271,76407,ὑπέρπαχυν,ὑπέρπαχυς
6272,76448,καθήμενον,κάθημαι
6273,76471,τάφον,τάφος
6274,76472,ἔχωσεν,
6275,76475,ἐπʼ,ἐπί
6276,76478,περιμέτρῳ,
6277,76484,ὀγδοήκοντα,ὀγδοήκοντα
6278,76501,Ἰνδικὴν,Ἰνδικός
6279,76517,συνεσκευασμένων,
6280,76519,ἁμαξῶν,ἄμαξα
6281,76523,ὑπέπρησε,
6282,76537,Μακεδόνων,Μακεδών
6283,76572,μεταδιδόντες,μεταδίδωμι
6284,76580,κατακαίοντες,
6285,76586,ἐνεπίμπλασαν,ἐμπίμπλημι
6286,76603,Μένανδρόν,
6287,76621,βαρβάρων,βάρβαρος
6288,76622,Ὀρσοδάτην,
6289,76626,προβάτου,πρόβατον
6290,76650,Βαβυλωνίων,Βαβυλώνιος
6291,76664,φίλους,φίλος
6292,76667,διʼ,διά
6293,76673,ταράττοιτο,
6294,76679,ἀγεννῆ,ἀγεννής
6295,76683,ἐκλιπόντος,ἐκλείπω
6296,76692,βέλτιόν,βελτίων
6297,76704,στρωματοφυλάκων,
6298,76707,Μακεδὼν,Μακεδών
6299,76721,ἀνεκάλυψε,ἀνακαλύπτω
6300,76723,ὑγροῦ,ὑγρός
6301,76726,πιμελώδους,
6302,76728,ἀπαντλουμένου,
6303,76733,ἀνέβλυζεν,
6304,76736,διαυγές,διαυγής
6305,76744,ἐλαίου,ἔλαιον
6306,76747,στιλπνότητά,
6307,76750,λιπαρότητα,
6308,76778,ἐπιλιπαίνειν,
6309,76808,μάντεις,μάντις
6310,76813,ἐπιπόνου,ἐπίπονος
6311,76816,χαλεπῆς,χαλεπός
6312,76824,ἔλαιον,ἔλαιον
6313,76837,κίνδυνοι,κίνδυνος
6314,76841,νεανικοῖς,
6315,76848,ἀπορίαι,ἀπορία
6316,76855,ἀπειργάσαντο,ἀπεργάζομαι
6317,76869,φιλοτιμούμενος,φιλοτιμέομαι
6318,76871,οὐδὲν,οὐδείς
6319,76877,ὀχυρὸν,ὀχυρός
6320,76880,ἀτόλμοις,
6321,76885,Σισιμίθρου,Σισιμίθρης
6322,76897,Ὀξυάρτην,
6323,76898,ποῖός,ποῖος
6324,76905,Σισιμίθρης,Σισιμίθρης
6325,76919,”,
6326,76920,φάναι,φαίνω
6327,76926,ἡμῖν,ἡμεῖς
6328,76936,”,
6329,76940,ἐκφοβήσας,
6330,76942,Σισιμίθρην,Σισιμίθρης
6331,76948,ἀποτόμῳ,
6332,76953,Μακεδόνων,Μακεδών
6333,76954,παρώρμα,παρορμάω
6334,76965,σοί,σός
6335,76972,ἀνδραγαθεῖν,ἀνδραγαθέω
6336,76979,”,
6337,76984,νεανίας,νεανίας
6338,76985,ἀγωνιζόμενος,ἀγωνίζομαι
6339,76997,Μακεδόνων,Μακεδών
6340,77007,βαθὺσʼ,
