,line,token,lemma
2464,33280,φυλαττόμενος,φυλάσσω
2465,33287,Στυμφάλιος,Στυμφάλιος
2466,33299,ἄλλοι,ἄλλος
2467,33313,δένδροις,δένδρον
2468,33318,ἕνα,ἕνος
2469,33324,μηχανᾶταί,μηχανάομαι
2470,33337,τρία,τρεῖς
2471,33349,ἐφʼ,ἐπί
2472,33358,πετρῶν,πέτρα
2473,33373,θεώμενον,θεάομαι
2474,33379,παραδράμῃ,παρατρέχω
2475,33400,οὐδένα,οὐδείς
2476,33457,οὐδεὶς,οὐδείς
2477,33458,πέτρος,πέτρος
2478,33474,εἶτα,εἶτα
2479,33487,Στυμφάλιος,Στυμφάλιος
2480,33493,ῥίψοντα,ῥίπτω
2481,33512,πετρῶν,πέτρα
2482,33537,ἑπτὰ,ἑπτά
2483,33538,παρασάγγας,παρασάγγης
2484,33539,πεντήκοντα,πεντήκοντα
2485,33543,ὧν,ὅς
2486,33558,ἤτρου,ἦτρον
2487,33578,μαχαίριον,μαχαίριον
2488,33579,ὅσον,ὅσος
2489,33580,ξυήλην,ξυήλη
2490,33584,ἔσφαττον,σφάζω
2491,33601,ὁπότε,ὁπότε
2492,33613,πεντεκαίδεκα,πεντεκαίδεκα
2493,33614,πήχεων,πῆχυς
2494,33615,μίαν,εἷς
2495,33620,ἐνέμενον,ἐμμένω
2496,33631,εἵποντο,ἕπομαι
2497,33633,μαχούμενοι,μάχομαι
2498,33639,ὀχυροῖς,ὀχυρός
2499,33650,μηδὲν,μηδείς
2500,33657,διετράφησαν,διατρέφω
2501,33663,Ταόχων,Τάοχοι
2502,33676,τεττάρων,τέσσαρες
2503,33682,Σκυθηνῶν,Σκυθηνοί
2504,33684,τέτταρας,τέσσαρες
2505,33685,παρασάγγας,παρασάγγης
2506,33686,εἴκοσι,εἴκοσι
2507,33696,τρεῖς,τρέω
2508,33703,τέτταρας,τέσσαρες
2509,33704,παρασάγγας,παρασάγγης
2510,33705,εἴκοσι,εἴκοσι
2511,33710,εὐδαίμονα,εὐδαίμων
2512,33749,ὄψονται,ὁράω
2513,33760,ἡγούμενος,ἡγέομαι
2514,33766,πολεμίαν,πολέμιος
2515,33802,ὄρει,ὄρομαι
2516,33804,Θήχης,Θήχης
2517,33834,πολεμίους,πολέμιος
2518,33836,εἵποντο,ἕπομαι
2519,33849,τέ,σύ
2520,33853,ἐνέδραν,ἐνέδρα
2521,33859,δασειῶν,δασύς
2522,33860,βοῶν,βόα
2523,33861,ὠμοβόεια,ὠμοβόειος
2524,33864,εἴκοσιν,εἴκοσι
2525,33905,ἐφʼ,ἐπί
2526,33908,Λύκιον,Λύκιος
2527,33922,θάλαττα,θάλασσα
2528,33923,θάλαττα,θάλασσα
2529,33937,ὑποζύγια,ὑποζύγιον
2530,33976,ἀνετίθεσαν,ἀνατίθημι
2531,33979,ὠμοβοείων,ὠμοβόειος
2532,33989,ἡγεμὼν,ἡγεμών
2533,34014,ἀργυρᾶν,ἀργύρεος
2534,34019,δαρεικοὺς,Δαρεικός
2535,34020,δέκα,δέκα
2536,34026,δακτυλίους,δακτύλιος
2537,34045,πορεύσονται,πορεύω
2538,34066,τρεῖς,τρέω
2539,34067,παρασάγγας,παρασάγγης
2540,34094,χαλεπώτατον,χαλεπός
2541,34115,δασὺς,δασύς
2542,34124,ταῦτʼ,οὗτος
2543,34134,χωρίου,χωρίον
2544,34147,τριχίνους,τρίχινος
2545,34169,ἔβλαπτον,βλάπτω
2546,34170,οὐδέν,οὐδείς
2547,34177,πελταστῶν,πελταστής
2548,34196,ἐμὴν,ἐμός
2549,34211,ἀλλʼ,ἀλλά
2550,34212,οὐδὲν,οὐδείς
2551,34242,ἡμῖν,ἡμεῖς
2552,34251,ὑμεῖς,ὑμεῖς
2553,34266,ποιήσοντες,ποιέω
2554,34271,ἀπερχόμεθα,ἀπέρχομαι
2555,34313,Ἑλληνικήν,Ἑλληνικός
2556,34321,θεοὺς,θεός
2557,34341,διαβιβάσοντες,διαβιβάζω
2558,34357,τρισὶν,τρεῖς
2559,34362,Κόλχων,Κόλχος
2560,34395,ἄξοντες,ἄγω
2561,34404,στρατηγοῖς,στρατηγέω
2562,34428,διασπασθήσεται,διασπάω
2563,34437,εὔοδον,εὔοδος
2564,34453,ὁρῶσιν,ὁράω
2565,34463,περιττεύσουσιν,περισσεύω
2566,34464,ἡμῶν,ἡμεῖς
2567,34470,χρήσονται,χράομαι
2568,34472,τι,τις
2569,34481,ὦμεν,εἰμί
2570,34483,οὐδὲν,οὐδείς
2571,34488,διακοπείη,διακόπτω
2572,34493,ἁθρόων,ἀθρόος
2573,34499,ἐμπεσόντων,ἐμπίπτω
2574,34505,ἔσται,εἰμί
2575,34511,ἔσται,εἰμί
2576,34514,μοι,ἐγώ
2577,34519,ποιησαμένους,ποιέω
2578,34530,λόχους,λόχος
2579,34543,φάλαγγος,φάλαγξ
2580,34561,εὔοδον,εὔοδος
2581,34574,διαλεῖπον,διαλείπω
2582,34577,ἔσται,εἰμί
2583,34584,λόχων,λόχος
2584,34591,ἔσται,εἰμί
2585,34601,λόχων,λόχος
2586,34609,εἷς,εἷς
2587,34642,δεξιοῦ,δεξιόομαι
2588,34655,ἡμῖν,ἡμεῖς
2589,34672,ὠμοὺς,ὠμός
2590,34696,ὀγδοήκοντα,ὀγδοήκοντα
2591,34709,πελταστὰς,πελταστής
2592,34725,δεξιοῦ,δεξιόομαι
2593,34738,παρηγγύησαν,παρεγγυάω
2594,34795,κενὸν,κενός
2595,34803,πελτασταί,πελταστής
2596,34836,Ὀρχομένιος,Ὀρχομένιος
2597,34864,τἀπιτήδεια,ἐπιτήδειος
2598,34871,ἄλλα,ἄλλος
2599,34872,οὐδὲν,οὐδείς
2600,34874,τι,τις
2601,34881,πολλὰ,πολύς
2602,34889,ἔφαγον,ἐσθίω
2603,34893,ἄφρονές,ἄφρων
2604,34906,ἵστασθαι,ἵστημι
2605,34920,μαινομένοις,μαίνομαι
2606,34933,γεγενημένης,γίγνομαι
2607,34945,οὐδείς,οὐδείς
2608,34947,ἀμφὶ,ἀμφί
2609,34953,ἀνεφρόνουν,ἀναφρονέω
2610,34962,φαρμακοποσίας,φαρμακοποσία
2611,34969,παρασάγγας,παρασάγγης
2612,34970,ἑπτά,ἑπτά
2613,34983,Εὐξείνῳ,Εὔξενος
2614,34991,Κόλχων,Κόλχος
2615,34999,τριάκοντα,τριάκοντα
2616,35017,Τραπεζούντιοι,Τραπεζούντιος
2617,35060,ἣν,ὅς
2618,35077,ἡγεμόσυνα,ἡγεμόσυνα
2619,35092,ὄρει,ὄρομαι
2620,35114,τʼ,σύ
2621,35131,Δρακοντίῳ,Δρακόντιος
2622,35134,ἡγεῖσθαι,ἡγέομαι
2623,35169,σκληρῷ,σκληρός
2624,35171,δασεῖ,δασύς
2625,35178,μᾶλλόν,μᾶλλον
2626,35194,δόλιχον,δόλιχος
2627,35197,πλείους,πλέως
2628,35220,θεωμένων,θεάομαι
2629,35277,Ἀναβάσεως,ἀνάβασις
2630,35303,Εὐξείνῳ,Εὔξενος
2631,35353,ἐγὼ,ἐγώ
2632,35381,μαχόμενος,μάχομαι
2633,35418,ταὔτʼ,αὐτός
2634,35435,μοί,ἐγώ
2635,35450,πέμψητέ,πέμπω
2636,35451,με,ἐγώ
2637,35465,ὑμεῖς,ὑμεῖς
2638,35472,ἔστʼ,ἔστε
2639,35474,ἐγὼ,ἐγώ
2640,35509,ἡμεῖς,ἡμεῖς
2641,35511,ἀναμενοῦμεν,ἀναμένω
2642,35514,μοι,ἐγώ
2643,35535,πολεμίας,πολέμιος
2644,35549,τισίν,τις
2645,35566,πορεύησθε,πορεύω
2646,35572,μοι,ἐγώ
2647,35586,σῴζησθε,σῴζω
2648,35606,ἐκπορεύσονταί,ἐκπορεύω
2649,35628,εἰδῶμεν,οἶδα
2650,35643,τισι,τις
2651,35656,ἀπειροτέρων,ἄπειρος
2652,35657,ἐγχειρῇ,ἐγχειρέω
2653,35665,ἐφʼ,ἐπί
2654,35674,ἐννοεῖτε,ἐννοέω
2655,35696,ὑπερκάθηνται,ὑπερκάθημαι
2656,35698,ἡμῶν,ἡμεῖς
2657,35702,μοι,ἐγώ
2658,35721,δύναιντο,δύναμαι
2659,35725,πολέμιοι,πολέμιος
2660,35734,ἠπιστάμεθα,ἐπίσταμαι
2661,35743,οὐδὲν,οὐδείς
2662,35757,μοι,ἐγώ
2663,35772,ἀφθονωτέροις,ἄφθονος
2664,35786,ἐγὼ,ἐγώ
2665,35793,αἰτησάμενοι,αἰτέω
2666,35795,Τραπεζουντίων,Τραπεζούντιος
2667,35798,κατάγοιμεν,κατάγω
2668,35804,πηδάλια,πηδάλιον
2669,35811,ἄξοντα,ἄγω
2670,35854,ὠφελῶνται,ὠφελέω
2671,35870,ἡμῖν,ἡμεῖς
2672,35872,ἐκπεραίνηται,ἐκπεραίνω
2673,35879,ἃς,ὅς
2674,35934,ἀπαλλάξονται,ἀπαλλάσσω
2675,35940,ὁδοί,ὁδός
2676,35945,πεντηκόντορον,πεντηκόντερος
2677,35948,Τραπεζουντίων,Τραπεζούντιος
2678,35975,ἔπαθεν,πάσχω
2679,35982,Σεύθῃ,Σεύθης
2680,36077,ἐπιτήδεια,ἐπιτήδειος
2681,36093,Τραπεζουντίων,Τραπεζούντιος
2682,36096,Δρίλας,Δρῖλαι
2683,36123,ὑπερεκάθηντο,ὑπερκάθημαι
2684,36130,Τραπεζούντιοι,Τραπεζούντιος
2685,36163,δύσβατα,δύσβατος
2686,36190,ἐμπιμπράντες,ἐμπίμπρημι
2687,36194,οὐδὲν,οὐδείς
2688,36199,ὗς,ὗς
2689,36208,διαπεφευγός,διαφεύγω
2690,36210,ἓν,εἷς
2691,36220,ξυνερρυήκεσαν,συρρέω
2692,36239,πελτασταὶ,πελταστής
2693,36244,ἓξ,ἕξ
2694,36285,μαχόμενοι,μάχομαι
2695,36291,ʽκαὶ,
2696,36305,τύρσεις,τύρσις
2697,36307,ξύλιναι,ξύλινος
2698,36308,πεποιημέναἰ,
2699,36324,ʽἦν,
2700,36326,ἐφʼ,ἐπί
2701,36327,ἑνὸς,εἷς
2702,36335,χαράδραν̓,
2703,36343,ἡγεῖτο,ἡγέομαι
2704,36369,ῥᾴδιον,ῥᾴδιος
2705,36379,ἀκούσας,
2706,36400,λοχαγοῖς,λοχαγέω
2707,36470,λοχαγοὺς,λοχαγός
2708,36472,διαβιβάσοντας,διαβιβάζω
2709,36485,οὐδένα,οὐδείς
2710,36487,ἀκροβολίζεσθαι,ἀκροβολίζομαι
2711,36506,ἀγωνιεῖσθαι,ἀγωνίζομαι
2712,36526,ταῦτʼ,οὗτος
2713,36535,διηγκυλωμένους,διαγκυλόομαι
2714,36541,σημήνῃ,σημαίνω
2715,36556,σημήνῃ,σημαίνω
2716,36586,ὑπολόχαγοι,ὑπολόχαγος
2717,36603,ʽμηνοειδὴς,
2718,36610,ἦν̓,
2719,36623,Ἐνυαλίῳ,Ἐνυάλιος
2720,36641,σφενδόναι,σφενδόνη
2721,36665,πολέμιοι,πολέμιος
2722,36675,Στυμφάλιος,Στυμφάλιος
2723,36687,εἷλκε,ἕλκω
2724,36711,τι,τις
2725,36722,ὁπόσους,ὁπόσος
2726,36733,ἐπʼ,ἐπί
2727,36735,τισὶν,τις
2728,36742,μεταξὺ,μεταξύ
2729,36778,τέ,σύ
2730,36802,βουλόμενόν,βούλομαι
2731,36872,οἷόν,οἷος
2732,36958,ἄλλοι,ἄλλος
2733,36971,φερούσης,φέρω
2734,37011,μαχομένων,μάχομαι
2735,37049,ἔμαθεν,μανθάνω
2736,37062,ἀριστερᾷ,ἀριστερός
2737,37066,ξύλιναι,ξύλινος
2738,37095,ἐπικείσονται,ἐπίκειμαι
2739,37101,καταβάσει,κατάβασις
2740,37133,παρʼ,παρά
2741,37141,πολέμιοι,πολέμιος
2742,37201,ʽπρανὴς,
2743,37205,στενἤ,
2744,37220,δέκα,δέκα
2745,37234,πέλται,πέλτη
2746,37240,χαλκαῖ,χάλκεος
2747,37251,ἐνέδραν,ἐνέδρα
2748,37289,ʽἁλίσκεσθαι,
2749,37293,δρόμᾠ,
2750,37304,καλινδούμενοι,καλινδέομαι
2751,37380,τετταράκοντα,τεσσαράκοντα
2752,37421,πορευόμενοι,
2753,37423,Κερασοῦντα,Κερασοῦς
2754,37439,δέκα,δέκα
2755,37494,Ἐφεσίᾳ,Ἐφέσιος
2756,37523,ἀνατίθησιν,ἀνατίθημι
2757,37556,Ἐφεσίας,Ἐφέσιος
2758,37568,ὁδόν,ὁδός
2759,37605,τι,τις
2760,37621,Σκιλλοῦντι,Σκιλλοῦς
2761,37624,Λακεδαιμονίων,Λακεδαιμόνιος
2762,37657,χωρίου,χωρίον
2763,37659,Σελινοῦς,Σελινοῦς
2764,37669,νεὼν,ναός
2765,37670,Σελινοῦς,Σελινοῦς
2766,37718,ὡραῖα,ὡραῖος
2767,37722,θεῷ,θεός
2768,37741,θεὸς,θεός
2769,37743,σκηνοῦσιν,σκηνέω
2770,37785,βουλόμενοι,βούλομαι
2771,37788,ξυνεθήρων,συνθηράω
2772,37811,ἔλαφοι,ἔλαφος
2773,37824,εἴκοσι,εἴκοσι
2774,37879,ὡραῖα,ὡραῖος
2775,37897,κυπαρίττινον,κυπαρίσσινος
2776,37980,πρόξενον,πρόξενος
2777,37992,πολεμίας,πολέμιος
2778,37993,πορεύσονται,πορεύω
2779,38002,διήσοιεν,διΐημι
2780,38063,Τιμησίθεος,Τιμησίθεος
2781,38069,ἡμεῖς,ἡμεῖς
2782,38088,ὑμῖν,ὑμεῖς
2783,38097,ὑμῖν,ὑμεῖς
2784,38098,ἡμᾶς,ἡμεῖς
2785,38100,ξυμμάχους,σύμμαχος
2786,38106,ὑμᾶς,ὑμεῖς
2787,38138,Μοσσυνοίκων,Μοσσύνοικοι
2788,38163,γενώμεθα,γίγνομαι
2789,38166,ὑμεῖς,ὑμεῖς
2790,38168,οἷοί,οἷος
2791,38171,ἡμῖν,ἡμεῖς
2792,38193,ὑμῖν,ὑμεῖς
2793,38196,ἡμῖν,ἡμεῖς
2794,38201,ὑμῖν,ὑμεῖς
2795,38235,τρεῖς,τρέω
2796,38251,εἷς,εἷς
2797,38271,ἑκατὸν,ἑκατόν
2798,38282,βοῶν,βόα
2799,38283,δασέα,δασύς
2800,38285,ᾐκασμένα,εἰκάζω
2801,38287,πετάλῳ,πέταλον
2802,38295,ἕξπηχυ,ἑξάπηχυς
2803,38305,ξύλου,ξύλον
2804,38306,σφαιροειδές,σφαιροειδής
2805,38312,γονάτων,γόνυ
2806,38325,οἷάπερ,οἷος
2807,38334,ἐγγύτατα,ἐγγύς
2808,38340,σαγάρεις,σάγαρις
2809,38341,σιδηρᾶς,σιδήρεος
2810,38347,εἷς,εἷς
2811,38388,Μητροπόλεως,Μητρόπολις
2812,38408,τοῦτʼ,οὗτος
2813,38431,εἵποντο,ἕπομαι
2814,38472,βαρβάρων,βάρβαρος
2815,38499,ἐπεδείκνυσαν,ἐπιδείκνυμι
2816,38511,τινὶ,τις
2817,38522,πολεμίους,πολέμιος
2818,38537,ὃ,ὁ
2819,38555,μηδὲν,μηδείς
2820,38559,γεγενημένων,γίγνομαι
2821,38579,ἡμῖν,ἡμεῖς
2822,38580,ἡγεῖσθαι,ἡγέομαι
2823,38585,οἷσπερ,ὅς
2824,38599,ἡμῖν,ἡμεῖς
2825,38607,βαρβάροις,βάρβαρος
2826,38622,ἀπολείψονται,ἀπολείπω
2827,38624,ἀλλʼ,ἀλλά
2828,38625,ὑμᾶς,ὑμεῖς
2829,38634,βαρβάρων,βάρβαρος
2830,38653,ἀτάκτοις,ἄτακτος
2831,38680,βαρβάρους,βάρβαρος
2832,38690,μεταξὺ,μεταξύ
2833,38692,λόχων,λόχος
2834,38693,ὀρθίων,ὄρθιος
2835,38732,ἀφʼ,ἀπό
2836,38737,βάρβαροι,βάρβαρος
2837,38747,πολέμιοι,πολέμιος
2838,38754,πελταστὰς,πελταστής
2839,38757,βάρβαροι,βάρβαρος
2840,38775,εἵποντο,ἕπομαι
2841,38787,εἵποντο,ἕπομαι
2842,38795,Μητροπόλεως,Μητρόπολις
2843,38800,πολέμιοι,πολέμιος
2844,38833,ὑφίεντο,ὑφίημι
2845,38843,βάρβαροι,βάρβαρος
2846,38862,ἄκρου,ἄκρον
2847,38863,ᾠκοδομημένῳ,οἰκοδομέω
2848,38904,ἄρτων,ἄρτος
2849,38905,νενημένων,νέω
2850,38906,περυσινῶν,περυσινός
2851,38920,ἀποκείμενον,ἀπόκειμαι
2852,38924,ζειαὶ,ζειά
2853,38929,δελφίνων,δελφίς
2854,38930,τεμάχη,τέμαχος
2855,38940,δελφίνων,δελφίς
2856,38956,ἀνώγεων,ἀνώγαιον
2857,39018,ἄλλα,ἄλλος
2858,39035,ἑκόντες,ἑκών
2859,39041,τοιάδε,τοιόσδε
2860,39052,ὀγδοήκοντα,ὀγδοήκοντα
2861,39074,ὑψηλή,ὑψηλός
2862,39090,ἐπεδείκνυσαν,ἐπιδείκνυμι
2863,39095,σιτευτούς,σιτευτός
2864,39097,τεθραμμένους,τρέφω
2865,39098,καρύοις,κάρυον
2866,39099,ἑφθοῖς,ἑφθός
2867,39126,ἐστιγμένους,στίζω
2868,39127,ἀνθέμια,ἀνθέμιον
2869,39144,οὗτός,οὗτος
2870,39193,διελέγοντό,διαλέγομαι
2871,39198,ἐφʼ,ἐπί
2872,39207,ἄλλοις,ἄλλος
2873,39220,πολεμίας,πολέμιος
2874,39226,ὀκτὼ,ὀκτώ
2875,39232,Χάλυβας,Χάλυψ
2876,39272,ἐρυμνά,ἐρυμνός
2877,39298,ἀλλʼ,ἀλλά
2878,39302,βουλεύσαιντο,βουλεύω
2879,39311,μάντεις,μάντις
2880,39318,θεοὶ,θεός
2881,39337,Κοτύωρα,Κοτύωρα
2882,39365,Βαβυλῶνι,Βαβυλών
2883,39369,Κοτύωρα,Κοτύωρα
2884,39371,ἑκατὸν,ἑκατόν
2885,39372,εἴκοσι,εἴκοσι
2886,39375,παρασάγγαι,παρασάγγης
2887,39378,εἴκοσι,εἴκοσι
2888,39389,ὀκτὼ,ὀκτώ
2889,39390,μῆνες,μείς
2890,39395,τετταράκοντα,τεσσαράκοντα
2891,39396,πέντε,πέντε
2892,39401,πρῶτον,πρῶτος
2893,39421,ἐπιτήδειʼ,ἐπιτήδειος
2894,39464,ʽἦν,
2895,39470,ἔφερον̓,
2896,39478,δῃουμένην,δηϊόω
2897,39496,ἡμᾶς,ἡμεῖς
2898,39506,ἐπαινέσοντάς,ἐπαινέω
2899,39508,ὑμᾶς,ὑμεῖς
2900,39513,βαρβάρους,βάρβαρος
2901,39518,ξυνησθησομένους,συνήδομαι
2902,39527,ἡμεῖς,ἡμεῖς
2903,39551,μηδέν,μηδείς
2904,39556,ὑμᾶς,ὑμεῖς
2905,39557,οὐδὲν,οὐδείς
2906,39574,ἡμεῖς,ἡμεῖς
2907,39578,βαρβάρους,βάρβαρος
2908,39584,ἡμῖν,ἡμεῖς
2909,39591,Τραπεζούντιοι,Τραπεζούντιος
2910,39595,τι,τις
2911,39609,ὑμᾶς,ὑμεῖς
2912,39629,δέησθε,δέω
2913,39633,ταῦτʼ,οὗτος
2914,39644,ἡμῖν,ἡμεῖς
2915,39646,Κορύλαν,Κορύλας
2916,39671,Σινωπεῖς,Σινωπεύς
2917,39681,ὅπλα,ὅπλον
2918,39710,ʽπαρεῖχον,
2919,39712,ἡμῖν,ἡμεῖς
2920,39713,ἀγοράν̓,
2921,39714,ὠνούμενοι,ὠνέομαι
2922,39730,ἀντετιμῶμεν,ἀντιτιμάω
2923,39740,βαρβάρων,βάρβαρος
2924,39743,ἀπειχόμεθα,ἀπέχω
2925,39749,ἐφʼ,ἐπί
2926,39752,ἡγοῖντο,ἡγέομαι
2927,39754,ἐποιοῦμεν,ποιέω
2928,39756,ἐδυνάμεθα,δύναμαι
2929,39762,τινῶν,τις
2930,39770,ἡμῖν,ἡμεῖς
2931,39786,ἄν,ἄν
2932,39821,ἐκτησάμεθα,κτάομαι
2933,39838,βαρβάρους,βάρβαρος
2934,39847,φίλους,φίλος
2935,39849,ἐνομίζομεν,νομίζω
2936,39853,οὐδὲν,οὐδείς
2937,39863,φατὲ,φατός
2938,39869,εἰλήφαμεν,λαμβάνω
2939,39880,ἡμῖν,ἡμεῖς
2940,39897,παρʼ,παρά
2941,39909,σκηνοῦν,σκηνέω
2942,39911,ἡμεῖς,ἡμεῖς
2943,39912,ἠξιοῦμεν,ἀξιόω
2944,39928,ἡμᾶς,ἡμεῖς
2945,39937,οὐδὲν,οὐδείς
2946,39966,ἡμῶν,ἡμεῖς
2947,39968,ἀλλʼ,ἀλλά
2948,39969,ἐφʼ,ἐπί
2949,39997,ἀντʼ,ἀντί
2950,40016,Κορύλαν,Κορύλας
2951,40022,ἡμᾶς,ἡμεῖς
2952,40024,ἡμεῖς,ἡμεῖς
2953,40053,ʽἁ̓κούομεν,
2954,40064,ἐπιθαλαττίων̓,
2955,40078,δῆλοι,δῆλος
2956,40096,ποιησόμενοι,ποιέω
2957,40099,ἐπιδείξοντες,ἐπιδείκνυμι
2958,40105,ξενίοις,ξένιος
2959,40116,δεξόμεθα,δέχομαι
2960,40137,ξένιά,ξένιος
2961,40163,ἄλλα,ἄλλος
2962,40197,λοιπῆς,λοιπός
2963,40198,πορείας,πορεία
2964,40217,ἔμπειροι,ἔμπειρος
2965,40259,εὔνους,εὔνοος
2966,40280,ποιήσοιντο,ποιέω
2967,40287,πολεμησόντων,πολεμέω
2968,40291,ἀλλʼ,ἀλλά
2969,40295,βαρβάροις,βάρβαρος
2970,40300,αἱρήσονται,αἱρέω
2971,40313,ξυμβουλεύοιμι,συμβουλεύω
2972,40315,βέλτιστά,βελτίων
2973,40316,μοι,ἐγώ
2974,40321,μοι,ἐγώ
2975,40340,μοι,ἐγώ
2976,40355,ἐπαινοῦντές,ἐπαινέω
2977,40356,με,ἐγώ
2978,40365,καταρώμενοι,καταράομαι
2979,40370,οἶδʼ,οἶδα
2980,40379,κομίζησθε,κομίζω
2981,40381,ἡμᾶς,ἡμεῖς
2982,40394,ὑμᾶς,ὑμεῖς
2983,40397,μαχομένους,μάχομαι
2984,40427,ὑψηλότατα,ὑψηλός
2985,40452,καθʼ,καθά
2986,40463,δύναιντʼ,δύναμαι
2987,40468,κατεχομένων,κατέχω
2988,40474,δύναιντʼ,δύναμαι
2989,40485,μοί,ἐγώ
2990,40486,τινα,τις
2991,40487,βούλοισθε,βούλομαι
2992,40498,ἣν,ὅς
2993,40501,βάρβαροι,βάρβαρος
2994,40541,μαχόμενοι,μάχομαι
2995,40553,ἥξετε,ἥκω
2996,40564,τριῶν,τρεῖς
2997,40582,ἑπομένων,ἕπομαι
2998,40588,τρίπλεθρον,τρίπλεθρος
2999,40593,Ἅλυν,Ἅλυς
3000,40597,δυοῖν,δύο
3001,40603,δύναισθε,δύναμαι
3002,40623,ἐφʼ,ἐπί
3003,40633,ἐγὼ,ἐγώ
3004,40638,ὑμῖν,ὑμεῖς
3005,40649,πλέητε,πλέω
3006,40677,πλοῖά,πλοῖον
3007,40680,Ἡρακλείᾳ,Ἡράκλειος
3008,40693,Κορύλα,Κορύλας
3009,40699,πρόξενος,πρόξενος
3010,40707,ληψόμενον,λαμβάνω
3011,40748,Σινωπεῖς,Σινωπεύς
3012,40755,ἣν,ὅς
3013,40756,ὑμεῖς,ὑμεῖς
3014,40776,ἡμεῖς,ἡμεῖς
3015,40785,καταλείψεσθαι,καταλείπω
3016,40788,πλεύσεσθαι,πλέω
3017,40792,ἐμβαίημεν,ἐμβαίνω
3018,40805,δυναίμεθʼ,δύναμαι
3019,40817,ἥττους,ἥσσων
3020,40820,ληφθησόμεθα,λαμβάνω
3021,40826,ἀνδραπόδων,ἀνδράποδον
3022,40847,Ἀχαιόν,Ἀχαιός
3023,40870,πελταστὰς,πελταστής
3024,40896,ἀπʼ,ἀπό
3025,40923,καταλογιζομένῳ,καταλογίζομαι
3026,40939,τινι,τις
3027,40960,καταμείνῃ,καταμένω
3028,41004,δαρεικοὺς,Δαρεικός
3029,41007,δέκα,δέκα
3030,41013,διεσεσώκει,διασῴζω
3031,41044,τινὰς,τις
3032,41054,ἐκποριοῦσι,ἐκπορίζω
3033,41125,ἐκλεξάμενοι,ἐκλέγω
3034,41128,βούλησθε,βούλομαι
3035,41152,βούλησθε,βούλομαι
3036,41160,ἔμποροι,ἔμπορος
3037,41168,Τιμασίων,Τιμασίων
3038,41178,ταὐτὰ,αὐτός
3039,41179,ἐροῦντας,λέγω
3040,41216,μονῇ,μονή
3041,41224,οὐδὲν,οὐδείς
3042,41235,οὐδʼ,οὐδέ
3043,41236,ὑμῖν,ὑμεῖς
3044,41241,ὑμῖν,ὑμεῖς
3045,41244,ἐκπλέητε,ἐκπλέω
3046,41257,ὑμᾶς,ὑμεῖς
3047,41269,ὑμῖν,ὑμεῖς
3048,41271,ἐμὴ,ἐμός
3049,41274,ἑκόντες,ἑκών
3050,41276,με,ἐγώ
3051,41277,δέξονται,δέχομαι
3052,41282,ἐγὼ,ἐγώ
3053,41292,Αἰολίδος,Αἰολεύς
3054,41347,Χερρόνησον,Χερσόνησος
3055,41351,εὐδαίμονα,εὐδαίμων
3056,41354,βουλομένῳ,βούλομαι
3057,41360,βουλομένῳ,βούλομαι
3058,41374,ἀφθόνου,ἄφθονος
3059,41377,βαρβάρων,βάρβαρος
3060,41389,κἀγὼ,ἐγώ
3061,41391,Τιμασίων,Τιμασίων
3062,41417,ἐσίγα,σιγάω
3063,41450,μηδὲν,μηδείς
3064,41464,ἐγώ,ἐγώ
3065,41477,ὑμῶν,ὑμεῖς
3066,41492,ὑμῖν,ὑμεῖς
3067,41499,ἐμοί,ἐγώ
3068,41514,ὑμᾶς,ὑμεῖς
3069,41528,μοι,ἐγώ
3070,41544,ἐμὲ,ἐγώ
3071,41565,ἐπιβουλὴ,ἐπιβουλή
3072,41566,ἐμοί,ἐγώ
3073,41575,με,ἐγώ
3074,41577,ὑμᾶς,ὑμεῖς
3075,41584,ἐγὼ,ἐγώ
3076,41591,ὑμᾶς,ὑμεῖς
3077,41593,ἐγὼ,ἐγώ
3078,41599,ὑμᾶς,ὑμεῖς
3079,41601,τοῦτʼ,οὗτος
3080,41604,ἀφʼ,ἀπό
3081,41610,ὑμᾶς,ὑμεῖς
3082,41614,βουλόμενον,βούλομαι
3083,41621,βουλόμενον,βούλομαι
3084,41637,ὑμῖν,ὑμεῖς
3085,41650,ὑπισχνουμένους,ὑπισχνέομαι
3086,41651,ὑμῖν,ὑμεῖς
3087,41657,μοι,ἐγώ
3088,41679,ἐμὲ,ἐγώ
3089,41703,μοι,ἐγώ
3090,41722,ἡττόνων,ἥσσων
3091,41729,μικρὰ,μικρός
3092,41733,οὔτʼ,οὔτε
3093,41736,δύναισθε,δύναμαι
3094,41745,μοι,ἐγώ
3095,41747,ὑμῖν,ὑμεῖς
3096,41757,μέντοι,μέντοι
3097,41781,ἀράτω,αἴρω
3098,41801,βουλόμενον,βούλομαι
3099,41811,αὐτῷ,αὐτός
3100,41814,λήψονται,λαμβάνω
3101,41819,ἐπιθήσοιεν,ἐπιτίθημι
3102,41845,ὑπέσχοντο,ὑπέχω
3103,41859,ἐδεδίεσαν,δείδω
3104,41865,ὑπεσχημένοι,ὑπισχνέομαι
3105,41875,ἀνεκεκοίνωντο,ἀνακοινόω
3106,41886,Ἀσιναίου,Ἀσιναῖος
3107,41889,Χειρισόφῳ,Χειρίσοφος
3108,41890,ὑπεστρατήγει,ὑποστρατηγέω
3109,41908,δοκοίη,δοκέω
3110,41922,Φασιανῶν,Φασιανός
